epoch,train_loss,train_reg_loss,train_rank_loss,train_net_loss,train_soft_gross,train_soft_turnover,train_soft_downside,train_soft_net,train_soft_concentration,train_alpha_eff,train_lambda_eff,train_turnover_penalty,train_downside_penalty_weighted,valid_mse,valid_IC,valid_RIC,valid_ICIR,valid_RICIR,valid_prec_10,valid_softmax_net_sharpe,valid_softmax_avg_turnover,valid_softmax_mdd,valid_top5_net_sharpe,valid_top5_avg_turnover,valid_top5_mdd
1,19143.849131118284,19142.4230461061,6.916358967143036,0.7346042120577516,0.25867044584594473,1.2621699602150576,0.010355894657423865,0.2568663382359306,0.9914705511887332,0.5053738980679898,0.22792659965721337,0.6688372048054235,0.0014696847863877828,1853.1902048568716,-0.0001665936936077587,-0.044582969028811356,-0.0022981170245610118,-0.3910625388485369,0.4829365079365079,1.03375581699598,0.5864170712362131,-0.7375892270563482,2.0850576170785193,0.784920634920635,-0.7069400549923796
2,1125.3419779783972,1124.4751903144088,1.4078133162488606,0.7260121262758165,0.25330712524098453,1.1670694192684001,0.009290413262778081,0.2532343123033409,0.9792464379523251,0.1117961986644848,0.0009148075773909285,0.13140779742628264,7.109237826695693e-06,281.2433014516348,0.0073362871423114364,0.026340356886159832,0.11159884601415135,0.2586804023947383,0.5,3.62809821533509,1.0847769676693666,-0.8415187195987152,5.740924480771903,0.7230158730158731,-0.5179417262066819
3,276.4708195100765,276.12822866230397,0.49364808625919193,0.29322694538010136,0.6783471862094859,1.21486816109021,0.009078050781560045,0.6782841124953145,0.9715110581670259,0.1021343334301098,0.00011267098220618996,0.1241309580517514,1.0115032736156202e-06,593.8150861484195,-0.0003979549194625427,0.06557250906953994,-0.006732845741163976,0.5770067813625411,0.5051587301587301,1.488322485960744,0.1751058537054474,-0.7382307793130232,5.456650824540737,0.6087301587301588,-0.4059908152502101
4,208.7665943309262,208.43055911184967,0.2739824385759798,0.3086379341881823,0.6457635309819192,1.2549090706924326,0.009290833557393683,0.6456996690978911,0.9543376031860307,0.1008437697951858,6.454957498086466e-05,0.12654658894377233,5.910997441401472e-07,120.2231803690137,0.013288019824177096,0.07610893174525418,0.17891264688883932,0.6364509605508589,0.5083333333333334,1.736793896072274,0.38324216454009397,-0.6412360666265218,6.027491952638608,0.623015873015873,-0.5181693179179176
5,70.78084437557169,70.25802110755765,0.26887566601303786,0.4959362739143339,0.4420162461945513,1.243603218448924,0.01045347584052744,0.44195325790962503,0.9378895322313985,0.10057348302892737,4.3481427270012935e-05,0.12507387826429378,4.5269259116313806e-07,86.64494301994301,0.020679191362056742,0.06131392167348376,0.24464295696724145,0.5670495182856322,0.5166666666666666,1.8717985990283406,0.6235422012657479,-0.6543480499221841,6.078963616436451,0.561111111111111,-0.37075695692019217
6,50.99061360536395,50.44641238326157,0.4309767084309479,0.5011039252921536,0.43848307554920224,1.2817714417968962,0.011052803225582143,0.4384184424694127,0.9395223690045846,0.10044827847867399,2.360215058197846e-05,0.12875172344095973,2.595222606170499e-07,56.86758496133496,0.008767499013415631,0.07214981634094879,0.1309495219760517,0.6732741793650953,0.5103174603174603,1.7377858565146027,0.2514200228676999,-0.7387231146427273,5.24828128612302,0.5087301587301587,-0.4288012908900667
7,21.074598897147823,20.338856113118094,0.9056796286720783,0.6451748615785226,0.3003898211371279,1.2304005115874213,0.00801452930838006,0.3003281001962447,0.9455029607423254,0.10023515031144425,7.39999719568201e-06,0.12333013993354214,5.7663121801520034e-08,11.091087539004207,0.029948343880853347,0.06658961465121199,0.3975356623921347,0.5559317134939775,0.5218253968253969,2.1894359857707113,0.49852652156922383,-0.7480288162102877,6.554951159640307,0.32619047619047625,-0.5585771759144393
8,17.19516474435458,16.499741275326627,0.2857585309224354,0.6668476487686102,0.26178457159821056,1.1686505351076377,0.011445149623397497,0.26172595327501086,0.9285735964875769,0.10021230336782094,5.73799416825578e-06,0.11711079047361436,6.455536768406381e-08,28.206463675213676,0.02848673470730191,0.058021382886258854,0.31167645598563204,0.48852921852705367,0.5126984126984127,1.9084446010382463,0.20902985481804912,-0.8055761489574789,5.574161420270627,0.2611111111111112,-0.4142221223886332
9,11.017310060198243,10.630877457236922,0.0997504800407065,0.37645750757105445,0.5264506944488584,1.1914788443360227,0.011068055493475948,0.5263910195398629,0.9028485279781996,0.10014829893369932,1.233816146850586e-06,0.1193245984839949,1.301747020278029e-08,24.676799280965948,0.006937592807095617,0.06322957085016197,0.11046969194404654,0.5217373910963964,0.5130952380952382,-0.16687319261151617,0.01984127836554642,-0.8055761489576098,5.744381941064385,0.31825396825396834,-0.6078659512565504
10,11.050947486266896,10.24071957404549,0.09567484861189449,0.8006604454102548,0.11804521943506309,1.1156107035167375,0.01024296995746956,0.11798936403381811,0.9186498084785165,0.10011588431693412,1.1883877419136665e-06,0.11168742217196306,1.1997274291779232e-08,16.410613595509428,0.010419279797434434,0.05133425432590871,0.14633933367088897,0.41072094743980336,0.5206349206349206,2.56013929124584,0.6731978121198307,-0.7971506573263714,5.147617047293888,0.34682539682539687,-0.6149046155658986
11,9.463643545355346,9.210612342325417,0.08819144104884283,0.24421202001237385,0.6722125451821587,1.0864474319967268,0.007553437329809194,0.6721581716890401,0.9163701918076824,0.10010046056798987,1.0409870663204708e-06,0.10875440697887054,8.083168456414718e-09,24.80547500339167,0.0025831360793695537,-0.004751385403444222,0.0382011813464163,-0.039525443818721334,0.5003968253968254,2.5646797563954404,0.8337038815331922,-0.7443992476730785,2.06796975801528,0.8293650793650794,-0.4452296860714534
12,4.819810354749898,4.678614218291399,0.07287804707255517,0.1339083015641852,0.7526897261644986,1.0984625522866354,0.008321905307715753,0.7526347752216725,0.8865430693746217,0.10006012787690034,6.985019993137669e-07,0.10991234559277545,5.314225795299104e-09,3.046558885751594,0.03671105302272472,0.052305809809205565,0.309049710977818,0.448684640865592,0.5198412698412699,2.0092015192883674,0.6021528705672899,-0.7611471801924461,6.429243889170971,0.5182539682539683,-0.24152388944563574
13,6.676523694114105,6.304088190318764,0.0779049686747729,0.3646449874230736,0.5043893004623221,1.1263992467371133,0.008071431620672422,0.5043329410405389,0.8689779307139484,0.10005979795713682,6.96729969333958e-07,0.11270821689710116,4.968875847792803e-09,6.176794511429928,0.03415332274548797,0.03752645755236882,0.3062395016302121,0.29958040839270644,0.5242063492063492,2.6003572582905274,0.3732304029192999,-0.8077921202719146,5.225814244448036,0.4055555555555556,-0.40982532708924313
