gross_mean_daily,net_mean_daily,gross_sharpe,net_sharpe,net_sortino,net_ann_return,max_drawdown,calmar,avg_turnover,median_turnover,avg_holdings,final_equity,cost_bps,topk
-0.006598547674689648,-0.006598547674689648,-1.9410800954243745,-1.9410800954243745,-3.172590948158607,-0.8697473723543407,-0.21559597097326955,-4.034154109763681,0.06666666666666667,0.0,5.0,0.8038142400462631,0.0,5
0.010511285215114996,0.010511285215114996,2.3986416782959155,2.3986416782959155,6.501312339648378,6.991587722779887,-0.19693584574840894,35.50185440428318,0.12592592592592594,0.0,10.0,1.249426422910326,0.0,10
-0.006598547674689648,-0.006631881008022979,-1.9410800954243745,-1.949804678531642,-3.180680241180333,-0.8709110341060333,-0.2155959709732702,-4.039551528585709,0.06666666666666667,0.0,5.0,0.8030417415494795,5.0,5
0.010511285215114996,0.010448322252152033,2.3986416782959155,2.384089289021953,6.447868547988518,6.865390106234644,-0.19709993394140923,34.83202641884521,0.12592592592592594,0.0,10.0,1.2472974333490687,5.0,10
-0.006598547674689648,-0.006665214341356314,-1.9410800954243745,-1.9585127428004077,-3.1887020728740105,-0.8720647827587786,-0.21559597097327088,-4.044902967425354,0.06666666666666667,0.0,5.0,0.8022696609909943,10.0,5
0.010511285215114996,0.010385359289189069,2.3986416782959155,2.3695340352938947,6.394539043742155,6.741154352983133,-0.1972640053705118,34.17326105838398,0.12592592592592594,0.0,10.0,1.2451715379302175,10.0,10
-0.006598547674689648,-0.006698547674689647,-1.9410800954243745,-1.9672042359415975,-3.1966569442876454,-0.8732086987223073,-0.21559597097327188,-4.050208799247513,0.06666666666666667,0.0,5.0,0.8014979982671646,15.0,5
0.010511285215114996,0.010322396326226106,2.3986416782959155,2.354976013272915,6.341327011192853,6.618850435291211,-0.1974280600357169,33.525378479939796,0.12592592592592594,0.0,10.0,1.243048732753512,15.0,10
-0.006598547674689648,-0.006765214341356314,-1.9410800954243745,-1.9845373032522302,-3.2123678059395644,-0.8754673511246346,-0.2155959709732731,-4.060685119338818,0.06666666666666667,0.0,5.0,0.7999559259089061,25.0,5
0.010511285215114996,0.010196470400300181,2.3986416782959155,2.3258520490296664,6.235267744375896,6.3799202515903595,-0.19775611907443336,32.261556716516886,0.12592592592592594,0.0,10.0,1.2388123775468913,25.0,10
-0.006598547674689648,-0.0069318810080229816,-1.9410800954243745,-2.0275764537438863,-3.2505080359290957,-0.8809474205010962,-0.21624857210947046,-4.073772196059009,0.06666666666666667,0.0,5.0,0.7961080498647957,50.0,5
0.010511285215114996,0.009881655585485365,2.3986416782959155,2.2530004251817974,5.851757082339653,5.814385437132061,-0.19857597330301502,29.28040759609108,0.12592592592592594,0.0,10.0,1.2282752965723995,50.0,10
