epoch,train_loss,train_reg_loss,train_rank_loss,train_net_loss,train_soft_gross,train_soft_turnover,train_soft_net,train_soft_concentration,valid_mse,valid_IC,valid_RIC,valid_ICIR,valid_RICIR,valid_prec_10,valid_top5_net_sharpe,valid_top5_avg_turnover,valid_top5_mdd
1,12595.124909244196,12593.888093374066,3.161808348039316,0.9206098316891773,0.06648709393882277,1.2424757509608586,0.06586585732730475,0.9864756881385236,6523.657034323701,0.008312359173618104,0.013857469399425247,0.1520599620478954,0.1382714871002536,0.5079365079365079,5.178745003919689,0.6277777777777779,-0.5428574583057196
2,399.6203690095528,399.04294959580574,0.48199135300929885,0.5292201196623815,0.4418070733550315,1.200758874590776,0.44120669455208184,0.9704268124860687,71.35111416361417,0.005582634033613529,-0.004224531384459546,0.08406871879372141,-0.0393411576964913,0.49563492063492065,5.527572128138881,0.8007936507936508,-0.3945465567424631
3,50.45095838388881,49.89628650062793,0.19220775042887073,0.535451467018071,0.39514743753055037,1.2379376606376216,0.39452846995305746,0.9299799361341708,13.797135734635734,0.01316532713051883,0.031154528974916267,0.1719802670084607,0.2850907311939625,0.5091269841269842,5.008783661284205,0.6515873015873015,-0.5159756921826779
4,19.764216009507308,19.485628168808447,0.13786477096366218,0.26480146046677555,0.647031020049263,1.1001949132762452,0.6464809227131489,0.9112823825052663,6.856957905134989,0.008716803229552976,0.03823091532563503,0.12589032708155812,0.3426817882916358,0.4992063492063492,4.964644224429393,0.8277777777777778,-0.46861200638606904
5,15.502979908440564,14.624567668945403,0.21274851619618365,0.8571373731275467,0.06397038931714076,1.0610253026472516,0.06343987668793256,0.9205772491159371,6.661754044566544,0.027084290728415422,0.04503524297149565,0.3206160128397992,0.36287805677591556,0.5261904761904763,5.243819593840073,0.2912698412698413,-0.5681650074381378
6,8.608795702175515,7.775407193883045,0.6372081813893307,0.7696677630037271,0.0891871505870941,1.0930284531257108,0.08864063715674984,0.8583084003244703,11.834097518993353,0.0065427158975357586,0.04026334571783496,0.08525070166366497,0.3329797838272003,0.5130952380952382,5.429317731353902,0.3833333333333333,-0.5151352668145577
7,8.395431874571619,7.634294082788196,0.3332484727159042,0.7278129452638127,0.09753586385052,1.0613893894828508,0.09700516926453322,0.8248181160740756,1.7629768476122643,0.041118012077184365,0.05456807794779609,0.4011636821534085,0.4374333027957342,0.5210317460317461,4.272756902227657,0.24206349206349206,-0.5007116708296031
8,11.450781676938405,10.83419879103029,0.22597935651051435,0.5939851114148827,0.2635272880577811,1.104744695423006,0.2629749169529408,0.8569600284275775,5.809655766687016,0.02290854786937416,0.05573070432976751,0.2813028996838943,0.4551419420733617,0.5206349206349207,3.328920289246814,0.21031746031746032,-0.6260078029751156
9,7.197116294503212,6.853913749110054,0.0675110764738575,0.33645144215709455,0.49814010892739796,1.087702503956599,0.4975962575618741,0.834047699508232,2.718262447429114,0.037297213583065,0.054994678554831554,0.41922396893711816,0.44383377465904655,0.5198412698412699,4.018193809117874,0.1865079365079365,-0.5340447735439233
10,11.450641120003688,11.259123863722827,0.10471854895302976,0.18104534077558768,0.6272776698071935,1.0403256487567427,0.6267575078803062,0.8078028436460708,3.4702651226088728,0.022725328417205756,0.046624915834687586,0.25761689739210836,0.3735802059319039,0.5162698412698412,4.1572745299978,0.2880952380952381,-0.5963615944738551
11,6.316487898375537,5.774574854849158,0.08638262196091583,0.5332748269586748,0.2883617106141043,1.106306283429753,0.2878085543131615,0.8210833806041125,2.1286094788698957,0.04005545478077872,0.04846404471560463,0.35474183300918843,0.36658635055561556,0.5182539682539683,3.444685408026211,0.27698412698412705,-0.6016702138807231
12,10.322134695906897,10.134285604792673,0.09769574998299012,0.17807950861122762,0.6344327783623497,1.0958411985415366,0.6338848499815748,0.8119643541493428,7.21220725647809,0.026843575925757375,0.05193718072823033,0.2933612125313299,0.4093655100481429,0.5242063492063493,3.9801200753458024,0.19920634920634925,-0.48165945771597374
13,8.315990381385829,8.114933170257387,0.06631441837856294,0.1944257320307598,0.6228566078629061,1.0773547529994398,0.6223179304175631,0.816743662974772,3.1056544969305384,0.01622844487438025,0.049731663098169294,0.2102868630276027,0.37588661720635475,0.5142857142857142,3.930675940901558,0.203968253968254,-0.5177765361257518
14,7.519274556838178,7.230169356433121,0.07899006306747529,0.2812062022804811,0.4865098497462731,1.0552387486442067,0.48598223060637713,0.767188434192055,2.8469461190815357,0.03279400455218224,0.05313257685580879,0.2941222474880172,0.402818956988131,0.51984126984127,4.795537171347873,0.2785714285714286,-0.5397768319677949
15,8.91014371474047,8.276084166120839,0.20087586385072084,0.6139719180662084,0.20107228104285155,1.0569147706623374,0.20054382104070317,0.8145157364549468,2.6766641441120607,0.01698327262653818,0.04994661322907075,0.21949612452343695,0.3927200634894496,0.5146825396825397,3.499212804263985,0.16904761904761903,-0.6035906250705529
16,7.815768491617731,7.424087524051602,0.07155813637969864,0.38452508674833824,0.3886259082816591,1.0313463982339182,0.38811023606842104,0.772635323072255,2.5811658441866774,0.025663056474745666,0.050696734724805126,0.2661974916112415,0.3877633613620907,0.5103174603174603,3.4169483956430056,0.18174603174603174,-0.6196790900215321
17,8.08592390079756,7.395027484684377,0.1282433192881227,0.6780720381141716,0.11135638937637188,1.0540882952039934,0.1108293452765324,0.7889013832510524,1.3485065522825939,0.05549373160439356,0.054936401631064856,0.4868338930889996,0.43931652323453774,0.5166666666666666,3.994813925949186,0.19285714285714287,-0.655374668495658
