epoch,train_loss,train_reg_loss,train_rank_loss,train_net_loss,train_soft_gross,train_soft_turnover,train_soft_net,train_soft_concentration,valid_mse,valid_IC,valid_RIC,valid_ICIR,valid_RICIR,valid_prec_10,valid_top5_net_sharpe,valid_top5_avg_turnover,valid_top5_mdd
1,0.21062753362430617,0.21145027783932163,0.0013887945530557477,-0.0009616244874110873,0.0019093008741267797,0.8957389879071269,0.001013561858563424,0.5193720963463714,0.021386948391454445,0.019788316474626887,0.007141559809415059,0.07824942942014455,0.029442019735828957,0.4968379446640316,1.4113013384163657,0.7881422924901187,-0.6359188410276384
2,0.010115992357587499,0.011530839441099552,0.000472656261939332,-0.001462112699577156,0.0020987144396062236,0.6006927132767613,0.001498021741687836,0.35909019638172757,0.01733820668330248,0.02919152997962315,0.013941831748206374,0.11667849987818683,0.05539661562310663,0.5134387351778656,1.8431230514590875,0.6537549407114625,-0.6376518978118224
3,0.005630021367658334,0.007929505660513774,0.00037857395733649035,-0.0023373417247847727,0.0028918582830174725,0.5207010153096051,0.0023711572577841526,0.33815458775874263,0.014494488149067727,0.02462204536861022,0.009865823343084262,0.09854397314114209,0.04069225539166214,0.5,1.4081804190633482,0.7075098814229249,-0.6759184857077118
4,0.0020048104465299407,0.005216264465854343,0.00032416225052050627,-0.0032438702698633424,0.003744056308926845,0.46372258100547853,0.0032803337134044556,0.3646344990537718,0.012853718279511891,0.030323510122182474,0.018734413289529038,0.12147178933200105,0.0732611506590102,0.5130434782608695,1.91902049697527,0.7328063241106719,-0.6288784327885992
5,0.002620849466172395,0.006324672241427117,0.0003311163074374575,-0.0037369344115204786,0.004200836428633932,0.42781432261657365,0.0037730220983174982,0.36087667671940055,0.013173022710530074,0.029303487278624495,0.020399299174256973,0.10954462401022998,0.0741093335756692,0.508300395256917,1.7241926776143186,0.5683794466403163,-0.657564162823485
6,0.0022072309480552004,0.005375294441432513,0.00031410195097307243,-0.003199473712535991,0.003683374676418441,0.44667276887114676,0.0032367019256905605,0.3722817420858344,0.012892816365794016,0.026489332974014356,0.013506553966163539,0.09625745126044917,0.04809277297192631,0.5114624505928854,2.0091639635757197,0.6853754940711464,-0.5956623554798905
7,0.00416045921905827,0.006195480980254201,0.0003114164964842135,-0.0020661633536163742,0.0024860273049701074,0.379170848163959,0.002106856458141092,0.4069309504161768,0.011958369049908482,0.0331182455633854,0.02240212974119391,0.12715966246052085,0.08077676737633693,0.5134387351778656,2.2453944826071406,0.5209486166007905,-0.5829144695784688
8,0.0020802978422690297,0.005217508063974997,0.0002914639869296213,-0.003166356623684135,0.003591515608891299,0.38640092278902544,0.0032051146659630597,0.3875798941455838,0.010442459595807587,0.03032252467505761,0.019654162930324723,0.12243232065964205,0.07015718869673178,0.5217391304347826,2.2916076993992207,0.5636363636363636,-0.5510412461334602
9,0.001040959719514399,0.004808150745065168,0.00029000026074892517,-0.0037961910183970425,0.004257704856972122,0.42506138903918933,0.003832643441120111,0.3645234489813447,0.010164571041815201,0.04133876964072982,0.035798297285488466,0.173121299404836,0.1444977501218403,0.5225296442687747,2.0679484215379755,0.5067193675889329,-0.6275551053360338
10,0.0013583018960998008,0.004712006166098743,0.00027001205097335377,-0.003380705530780045,0.0038038412137063444,0.3849329055562546,0.003418908299253683,0.3820270086807961,0.006276501499249252,0.028303427289216768,0.01787026273358779,0.11729378659254973,0.06737247721534403,0.5071146245059289,1.6332405059769328,0.7280632411067194,-0.6695575346838979
11,-0.0005019138096490724,0.003425481041036123,0.00024039680929031373,-0.003951434522996626,0.004406070495745943,0.41685860831978716,0.003989211908518615,0.37777353642635386,0.008847081576331907,0.03379223700235175,0.026305541845584215,0.13421031310025736,0.09643251024655065,0.5122529644268775,1.9668264084439044,0.5525691699604743,-0.5729895571656295
12,0.00037735059858544384,0.004046756779860865,0.00026820361619151427,-0.003696226567558599,0.004211239832930149,0.4803446001560694,0.0037308952137763756,0.34668638767683974,0.009441167887056274,0.027240992572385377,0.01353133633788866,0.09133317199584508,0.04552586287842486,0.49723320158102774,1.5456251432479173,0.6126482213438735,-0.6413309105193279
13,0.00025638691229026085,0.004469632294770998,0.0002633902739953647,-0.004239584416119775,0.004696994400025679,0.42038121941962997,0.004276613185804357,0.3702876858940028,0.007706960614894473,0.03523664395361923,0.015227736034712658,0.12958070331696697,0.05524100949673222,0.5225296442687747,2.488304028420366,0.5604743083003954,-0.5413367079122504
14,0.0006705369384938174,0.0040983655046662225,0.0002598490000107429,-0.003453813461113565,0.003970426942428833,0.48033932387723466,0.0034900876389373264,0.362741230378125,0.006400789846896577,0.03414121737592698,0.018507286680527493,0.11975043716686368,0.06467470406975291,0.5209486166007905,2.2940059787618137,0.6015810276679843,-0.610502174372499
15,-0.0007250510471593118,0.00429202843503909,0.00024547996020033916,-0.005041627519854,0.005571406919729354,0.4906573375754969,0.005080749585028825,0.3912202972716492,0.0058615451931776485,0.03667354912228598,0.02638486583768695,0.1427545754274513,0.10261061904667665,0.5150197628458498,2.394741073556042,0.6901185770750988,-0.5735840541917102
16,-0.0019003770530818859,0.0035762557533517893,0.00022673372745471584,-0.005499306178911076,0.00606230095586381,0.5211015627077255,0.00554119934775352,0.41893126426589194,0.006475627920355262,0.03406640503433303,0.020879447595641414,0.11832680942740818,0.07323864502558049,0.5106719367588932,2.209833687006234,0.6505928853754942,-0.6423114573614566
17,-0.0009301668601851402,0.003616873533853019,0.00021945287887935381,-0.004568985681702304,0.005109252840661592,0.5016344879392987,0.004607618341976574,0.38632612610753214,0.006164624580033011,0.032066209671300576,0.018201398917249815,0.10943299918306217,0.06192086519151042,0.5079051383399209,1.8027011979275154,0.5889328063241107,-0.6578046898935196
18,-0.0012357600120300747,0.0035648738665240488,0.00021475424302957666,-0.004822109251460514,0.005367558835924923,0.5094021588986427,0.00485815670355657,0.36047439250549435,0.007020178452094122,0.03549832223480993,0.023183404333702067,0.129021191271588,0.08196076396155154,0.5181818181818182,1.837260487426893,0.5430830039525691,-0.6415003657576406
19,-0.001834689210991568,0.00376356255572943,0.00020853461952135673,-0.005619105208397098,0.006183276573958492,0.526224166401801,0.005657052369046479,0.3794716792954885,0.00563681822872367,0.03198209143745953,0.01845957862828535,0.10922320936446689,0.06137960217853086,0.5181818181818183,1.8857880195986312,0.5984189723320157,-0.6435860486762504
20,-0.0025743448207092546,0.0029852071186678127,0.00020066613634308033,-0.005579618581244479,0.006172197749529516,0.5567536246504983,0.005615444064570704,0.3582550106633624,0.005384962322677709,0.0256872862372121,0.005944256646688948,0.08068439053923056,0.018546692453859568,0.5063241106719368,2.1746568704643643,0.6047430830039525,-0.614397991559391
21,-0.002331489726761121,0.003937720925038013,0.0002056526782491181,-0.00628977591342221,0.00686288722759665,0.5314536085314355,0.0063314336608962735,0.4165773238191814,0.005956920704512621,0.018650196210760084,0.0005163212651989825,0.05543663678846613,0.0015181187555977852,0.4988142292490119,1.4681814602680228,0.5936758893280633,-0.7027376473314193
22,-0.002450459169454971,0.003398644500923569,0.0001957400208755074,-0.005868677650759117,0.006457496241182766,0.5487619140994079,0.005908734353337539,0.4005668112227336,0.004238410942454392,0.027310167164954654,0.009168453233450771,0.08382694919010433,0.028162274829190335,0.5158102766798419,1.6342853026134156,0.6553359683794466,-0.694473977474062
23,-0.00032905164388457615,0.005152729573110448,0.0002086611334865059,-0.0055026473270444135,0.005962533992960505,0.421519019802828,0.005541014971071668,0.38367617607511806,0.005896519199882267,0.021474853337067213,0.004097755513527523,0.06351283381959644,0.011981963705592074,0.500395256916996,1.670852757081448,0.5826086956521739,-0.6676040394767639
24,-0.002278430456344998,0.004183756731006063,0.00020011224524117124,-0.0064821983882974,0.007090119583733084,0.5674863155056704,0.006522633256022811,0.4043487242272481,0.005185893413726735,0.022872456775919984,0.003012647326615787,0.06818065828749147,0.00887746440160315,0.5035573122529645,1.8876268847055773,0.5889328063241108,-0.6709168233090882
25,-0.00405235569027483,0.0029879140363056026,0.00018252801169228866,-0.007058522507403346,0.0076243287016832225,0.5259341222598941,0.00709839457468894,0.39872094387202667,0.00409963105860932,0.0165236110275913,-0.001099857224215359,0.05186088714114489,-0.003497536168476061,0.4964426877470356,1.362161204820665,0.6616600790513836,-0.6933753060571417
26,-0.004393536947838694,0.0026530362971243448,0.00017056941508259354,-0.007063630222397809,0.007688024595148061,0.587128952656058,0.007100895665309228,0.37265394424473997,0.003949106480165884,0.018404043843813486,0.0010906854916135043,0.056002099618905385,0.003316690382436227,0.4972332015810277,1.2402862491153512,0.6600790513833992,-0.7270607245985148
27,-0.0043647634665684,0.003626506139743001,0.00018479867828107376,-0.008009749498832566,0.008605241518361208,0.5582788819539701,0.008046962632775633,0.37213117160312265,0.0037706668758521163,0.01879470748874458,0.0008874677890434649,0.05713308742752211,0.00271241561606048,0.49762845849802373,1.4601378550589905,0.7517786561264824,-0.7045221547584961
28,-0.00566534736697007,0.0030625431411229354,0.00017364226025183782,-0.00874525471589357,0.009354276042968622,0.5696311109146629,0.00878464490996115,0.3939022340593069,0.003857128766592165,0.01366394715030331,-0.0038859161532321883,0.04160751822072153,-0.01183970916096894,0.4940711462450593,1.2509226906719595,0.6411067193675889,-0.7092386839014013
