epoch,train_loss,train_reg_loss,train_rank_loss,train_net_loss,train_soft_gross,train_soft_turnover,train_soft_downside,train_soft_net,train_soft_concentration,train_alpha_eff,train_lambda_eff,train_turnover_penalty,train_downside_penalty_weighted,valid_mse,valid_IC,valid_RIC,valid_ICIR,valid_RICIR,valid_prec_10,valid_softmax_net_sharpe,valid_softmax_avg_turnover,valid_softmax_mdd,valid_top5_net_sharpe,valid_top5_avg_turnover,valid_top5_mdd
1,92991.88811170893,92990.78165641379,5.7810744232724645,0.5296051677819845,0.4660720622314694,1.077237624138032,0.015416274084710605,0.4624591731246501,0.9920643398890624,0.9108546901393582,0.40158423539754506,0.9833273664255505,0.00312122558658359,954.1682946682947,-0.0013517461608937363,0.023802047922177213,-0.021092195203470145,0.20573253297974187,0.5035714285714286,0.08223863525032217,0.380067277176873,-0.8753961366249664,2.17390898731541,0.6341269841269842,-0.31985051240940143
2,2056.5166600369116,2055.6476209960274,1.1687603584440374,0.7521758761357616,0.2288614772497401,1.0902809997899696,0.013429456575156914,0.2287786921951267,0.9809545672523814,0.13663800213788008,0.000630919192288373,0.1494008953078817,8.084635808390668e-06,1934.2053995387328,0.004674443188329273,0.06405829970532922,0.0795802764965208,0.5499410108739061,0.5186507936507936,1.3083818122191133,0.9757671947481344,-0.7832719281755481,2.1219509575508204,0.9087301587301587,-0.340543157410363
3,923.9476197890333,923.5225816140304,0.7639169879194752,0.3486426024420841,0.6315267312295557,1.163783522766313,0.01266225647565132,0.631457626813195,0.980100227409118,0.11290225467166386,0.00027621356216636867,0.13151500622366363,3.330142508035647e-06,183.2432505765839,0.005028879548711263,0.05264693962007094,0.08005580684805147,0.46250309101415005,0.5115079365079366,1.1475904178336223,0.9508965994004513,-0.9267491575617002,2.3540632423216357,0.6976190476190477,-0.5761143049088786
4,128.5858952878295,128.38718291517046,0.37010579352216744,0.1617019464035292,0.8002572310165698,1.2215724106223236,0.01115519606346257,0.8001934429824505,0.9618953887272526,0.10368025496199325,3.982411848532187e-05,0.12665967033229003,4.5600650895410533e-07,127.46465031881698,0.007770101413829474,0.07743370145351172,0.1278044501048933,0.6156836955894616,0.5091269841269842,1.432403136470011,1.0242152173945551,-0.7843242224957298,2.2737370201033134,0.6626984126984127,-0.3218370060511454
5,89.29457184326004,88.55397642174283,0.6394130651738394,0.6766544209138767,0.2690098139502721,1.1908922495087784,0.011729682223877139,0.2689480061107301,0.9456024267987625,0.10327824773015203,2.87513475160341e-05,0.12298858425707668,3.1807336585806356e-07,7.252040301519468,0.03093800482275723,0.07229680213578471,0.27884480689987656,0.6196680329294612,0.5202380952380952,1.128492472961113,0.6801613284848916,-0.7776190842086075,2.383230049535111,0.5738095238095239,-0.355246205220093
6,42.333189867316065,41.837750344824144,0.21360632342261238,0.47407917896839413,0.47505766547618633,1.1773632473509068,0.011324357233232829,0.47499670234305197,0.9490758803748601,0.10306272764463682,2.5411715378632415e-05,0.12139030917361843,2.6833008937342737e-07,15.545748329602496,0.007585030927951805,0.06293491459059034,0.09681033483583668,0.5605907029115343,0.5194444444444444,1.7795333134937685,0.5525352496661399,-0.931023775276031,2.2383201545304616,0.5404761904761906,-0.3574905462915403
7,24.758505146567884,24.204707850636662,0.357334889689259,0.5180639940137799,0.4256766876273359,1.0934584994602505,0.010685327109134059,0.4256208702819734,0.9436848627755771,0.10167409536000845,2.2304541355854755e-05,0.11118512350515201,2.2766465814499777e-07,36.13821055487722,0.005718300441939835,0.03551776647110388,0.10259763820344191,0.2953229862570047,0.5115079365079365,3.147676588505651,0.832797475582695,-0.6403299586111151,1.8624993944363288,0.7817460317460317,-0.5580568523874269
8,28.715190660470242,28.079907710165593,1.0078063814372227,0.5345023852143739,0.3960498594206822,1.166389885037769,0.008989069452958652,0.39599047768773615,0.9304928639954007,0.10162056587837838,1.5356572898658546e-05,0.11851525971361569,1.2706718225836856e-07,85.56051587301587,0.001404552336633168,-0.0036497834932499177,0.020774288871890645,-0.03360165150313055,0.5055555555555554,2.7000329629122226,0.5742016973478367,-0.842939733365103,1.9418076387478214,0.6992063492063493,-0.5602798669438938
9,16.141595584959596,15.860274563810309,0.11368927820459813,0.26995214515843907,0.6527599096051104,1.1856530557788663,0.00991255581413413,0.6526995831351775,0.9226517281419522,0.10151754843222129,1.4587995168325063e-05,0.12039060156311064,1.3397550929287054e-07,5.317988146113146,0.024924192191219937,0.04596449149531247,0.288937703098258,0.39507555007069867,0.5321428571428571,3.3805530107220414,0.934062599788881,-0.8297603995842048,6.019325321131854,0.5134920634920636,-0.3892429566032428
10,9.763908489974769,9.243014757456006,0.11368977788684739,0.5095247984838647,0.4087988942871358,1.1250166325390778,0.011077762348055017,0.40874198402996514,0.9182667843997478,0.1009620460304054,1.1937038318530933e-05,0.11358908390538437,1.1937122832051006e-07,42.86542277167277,0.01470352448945305,0.05140481499968743,0.2501419956496406,0.4214700094942609,0.5313492063492063,2.7842415116655976,0.40627036080591405,-0.7011644974933219,5.853918160889804,0.31666666666666665,-0.5754754320459818
