gross_mean_daily,net_mean_daily,gross_sharpe,net_sharpe,net_sortino,net_ann_return,max_drawdown,calmar,avg_turnover,median_turnover,avg_holdings,final_equity,cost_bps,topk
0.0002636409767782657,0.0002636409767782657,0.05500752393761265,0.05500752393761265,0.10212215064393527,-0.4809045623728885,-0.18918587357716776,-2.5419686643473858,0.037037037037037035,0.0,5.0,0.9321606648410479,0.0,5
0.011910506091455183,0.011910506091455183,2.425010057414991,2.425010057414991,6.407476802967777,8.704635517515994,-0.1693760021252606,51.39237795344326,0.11111111111111113,0.0,10.0,1.2756977059081671,0.0,10
0.0002636409767782657,0.00024512245825974717,0.05500752393761265,0.051121926769665316,0.09480410968247721,-0.48369115074866675,-0.1891858735771682,-2.5566980324713,0.037037037037037035,0.0,5.0,0.9316232338855023,5.0,5
0.011910506091455183,0.01185495053589963,2.425010057414991,2.412652897254435,6.3658554116273205,8.564139009111264,-0.16946706359046382,50.535713711054385,0.11111111111111113,0.0,10.0,1.2737060198458086,5.0,10
0.0002636409767782657,0.00022660393974122863,0.05500752393761265,0.04723957509732385,0.08750780504846221,-0.48646437531137066,-0.18918587357716876,-2.571356762059567,0.037037037037037035,0.0,5.0,0.9310858029299566,10.0,5
0.011910506091455183,0.011799394980344073,2.425010057414991,2.4003029989771862,6.324296403830051,8.425640205579288,-0.16955812505566714,49.69175144372113,0.11111111111111113,0.0,10.0,1.2717169185730766,10.0,10
0.0002636409767782657,0.00020808542122271008,0.05500752393761265,0.04336048062805458,0.0802332782502717,-0.48922429249238664,-0.18918587357716898,-2.5859451513976066,0.037037037037037035,0.0,5.0,0.9305483719744119,15.0,5
0.011910506091455183,0.011743839424788516,2.425010057414991,2.3879604106974934,6.282801711823139,8.289111205145197,-0.16964918652087013,48.86030623009569,0.11111111111111113,0.0,10.0,1.2697303992260012,15.0,10
0.0002636409767782657,0.00017104838418567303,0.05500752393761265,0.03561210976199707,0.06574971458455743,-0.4947044294059946,-0.18918587357716998,-2.6149120970260338,0.037037037037037035,0.0,5.0,0.9294735100633209,25.0,5
0.011910506091455183,0.011632728313677405,2.425010057414991,2.363297355428393,6.2000128402420405,8.02185291553125,-0.16983130945127678,47.234240502546555,0.11111111111111113,0.0,10.0,1.2657650948665538,25.0,10
0.0002636409767782657,7.845579159308034e-05,0.05500752393761265,0.016298989061018364,0.029924457463534584,-0.5081758032259753,-0.1891858735771722,-2.6861191780050926,0.037037037037037035,0.0,5.0,0.9267863552855943,50.0,5
0.011910506091455183,0.011354950535899626,2.425010057414991,2.301770965513974,5.9942951394468125,7.3862980506729805,-0.17028661677729318,43.37568148581908,0.11111111111111113,0.0,10.0,1.2558968177127852,50.0,10
