epoch,train_loss,train_reg_loss,train_rank_loss,train_net_loss,train_soft_gross,train_soft_turnover,train_soft_net,train_soft_concentration,valid_mse,valid_IC,valid_RIC,valid_ICIR,valid_RICIR,valid_prec_10,valid_top5_net_sharpe,valid_top5_avg_turnover,valid_top5_mdd
1,0.06327652358896842,0.06389913306032975,0.0009336939852066206,-0.0007159789830834,0.0014992820493228535,0.7248458295962866,0.000774436182119122,0.5845707148600445,0.021596188808532837,0.04261552294113786,0.022046127314824134,0.18660123979893395,0.09358731546147168,0.524110671936759,1.7841906645482233,0.6205533596837944,-0.6902753921310314
2,0.01084196452013772,0.01324743269672241,0.0005444103533021677,-0.0024599092421285053,0.0030126940067183917,0.512250478133978,0.0025004434504372376,0.405342079543819,0.025938659852211228,0.028290046872039846,0.01095588593862274,0.10323542507034385,0.040516749600729325,0.5205533596837945,2.1612731371715506,0.5130434782608696,-0.6404822059560777
3,0.00499746059943602,0.0075428529771872695,0.0004466428192428812,-0.002590056589849495,0.00308107671626978,0.4523421749077167,0.0026287345251139807,0.3867789231101992,0.022108268893661086,0.025900947647607322,0.01120699281981954,0.09423015284096763,0.04079523261712558,0.5181818181818183,1.8283390229620526,0.7027667984189724,-0.6658287645756629
4,0.0052300621120428496,0.007627000163939565,0.0004506826634763392,-0.0024420063168442787,0.0029344266240961653,0.45548364069247305,0.0024789429463992828,0.36936601281114334,0.019519087960559782,0.023561010806611632,0.004644300459221775,0.09608073850398874,0.019176735881690925,0.5138339920948617,2.2824419156558933,0.607905138339921,-0.6205735600116019
5,0.004232797040392391,0.006182899197323643,0.00041349433054394945,-0.0019914516079906105,0.0024707441423438086,0.4459583356280522,0.002024785757831092,0.33334115645354334,0.022071296212329682,0.025684169973534392,0.00642672656973444,0.09322894235015014,0.023776112273798753,0.5150197628458497,2.1270992949427763,0.6332015810276682,-0.6755941588425074
6,0.002690325118130957,0.005919858369261327,0.000393089947781368,-0.0032688422650415196,0.00376235550414137,0.46048492929747015,0.0033018705747452108,0.3302833826069466,0.021268900876064232,0.00983106060207275,-0.005192582649112846,0.03467474520596222,-0.01907519867475864,0.5023715415019763,1.6754431280475297,0.5067193675889329,-0.6909209065874913
7,0.00249947227456494,0.006901199418011902,0.00039819236765403977,-0.004441546370953526,0.004916550254506997,0.4368225014725008,0.004479727728833898,0.3818131607331599,0.01745212350267257,0.02412159350492096,0.005716263890721806,0.08754519946764941,0.020915527522318365,0.5130434782608696,2.246675628877062,0.6173913043478262,-0.6425402818117896
8,0.0019998773813101867,0.005709334293608506,0.00037182555167942843,-0.0037466394413012945,0.004240189680823861,0.45360503754896997,0.003786584637129421,0.39945194854946675,0.030617140317638757,0.01454958172736133,-0.007335149925075496,0.05059121551562276,-0.02436028623310571,0.5031620553359685,1.842792179665904,0.35810276679841896,-0.6759360628744426
9,0.002138683383912789,0.006630922604476883,0.00038156884942821704,-0.0045303961350768845,0.005041019724731228,0.4710015742125723,0.004570018139047567,0.3962194741134428,0.016106322788197746,0.03007449361926903,0.016787197349274665,0.11705942764221028,0.06374358851415557,0.516600790513834,2.2097409769293948,0.5652173913043478,-0.6328163946369887
10,0.002109949260531464,0.0061930373060573455,0.000365347116685095,-0.004119622776275407,0.004612071798954831,0.45116386443565104,0.004160907904070395,0.4128511565140063,0.01738395174962684,0.01959762740135834,-0.00045183011518851906,0.06826078298555291,-0.0015623014183483348,0.508695652173913,2.266723840739503,0.4988142292490118,-0.6099238534122196
