epoch,train_loss,train_reg_loss,train_rank_loss,train_net_loss,train_soft_gross,train_soft_turnover,train_soft_downside,train_soft_net,train_soft_concentration,train_alpha_eff,train_lambda_eff,train_turnover_penalty,train_downside_penalty_weighted,valid_mse,valid_IC,valid_RIC,valid_ICIR,valid_RICIR,valid_prec_10,valid_softmax_net_sharpe,valid_softmax_avg_turnover,valid_softmax_mdd,valid_top5_net_sharpe,valid_top5_avg_turnover,valid_top5_mdd
1,22714.82460968879,22713.094785244233,8.06853358708322,0.9231568342735691,0.07705372350570272,1.2584854174384588,0.006372424098655486,0.07494470031424792,0.9981015360163105,0.5732329337827621,0.27125879718411355,0.7595197316481123,0.0017292633955743797,953.7031610364944,0.00795777943099278,0.022180545164018933,0.08190603623033818,0.20318945265035435,0.5277777777777778,2.1000791254873374,1.439610969436632,-0.9616301201881872,3.1284406752686555,1.0753968253968254,-0.42134595313540313
2,1234.7765506559804,1233.8100020877775,0.6107093822211027,0.9054592626710092,0.08615868331454157,1.2962401652788589,0.008321101732672673,0.08605873704542083,0.9915180010661002,0.1272304411857359,0.0026864605565224925,0.16680380146578616,1.6544387940339286e-05,382.5342219508886,0.015435625231931765,0.04912108887993887,0.12664498636981567,0.4617309334163433,0.5305555555555556,1.593627826588601,1.1533983192254846,-0.964453350487982,3.044331864783068,0.8261904761904764,-0.38112708046845767
3,489.22148769401736,488.2764231801033,0.47745532927614065,0.8973167952090021,0.08030072482787028,1.2238371157560177,0.005563703469404945,0.0802335492435379,0.977550343652406,0.10503165952620967,0.0005254172509716403,0.12855839640430758,2.8965411600416502e-06,534.0657305657305,0.01138593632643995,0.046173996697310815,0.10172900346501998,0.41750119097714833,0.526984126984127,1.530237686131625,1.2719189567297062,-0.9806153737697567,3.1107741001085323,0.9563492063492065,-0.29714394174234615
4,318.296471947047,317.8405089108213,0.32333251411816283,0.4236317481244764,0.539653275243007,1.2591847072462992,0.009051612498469865,0.5395867149804725,0.963218464005378,0.10220986643145161,0.00024082429947391634,0.12881511580797056,2.1681093882830397e-06,225.89767331433998,0.024987596911578692,0.07189613255921366,0.19225771353657756,0.6633515303486793,0.5297619047619048,1.9147973103477758,1.3622598391255796,-0.9424242628231939,3.1351498986792157,0.8833333333333334,-0.2797576235124727
5,199.15566532265754,198.2085067666346,0.3483777713751601,0.9123195391268499,0.051712693984976126,1.163410172597706,0.007548664593104341,0.051653092541604745,0.9639726314333177,0.1009827644594254,0.00011340264351137222,0.1175038879025946,8.496014866680461e-07,79.20792633292633,0.014957807343603318,0.04972679867523501,0.1181675133222018,0.4487257075252956,0.5226190476190475,1.3550876931969136,1.0211322179159095,-0.9424243660115437,2.677916891498844,0.9436507936507937,-0.2997738895365306
6,83.3522207565846,82.3809507143113,1.0840267026406383,0.8628679139659771,0.09111903796519397,1.257120254670769,0.009807200319677366,0.09105506761272762,0.9539229805070546,0.10071332377772177,7.488958297237274e-05,0.12661393405627855,6.637671541803936e-07,63.77000237416904,0.05669801414685831,0.07602637608684104,0.35281084462000467,0.666383883537114,0.5297619047619048,1.5882019325496253,1.1312087212291349,-0.942424262823182,3.0532520075178105,0.8039682539682541,-0.2869951116800378
7,39.66629366317103,39.24689217599169,0.14620272433986106,0.40478143742488276,0.5364444871277539,1.2350595113125806,0.007748766579987813,0.5363821272609874,0.9411635651944145,0.1005402595766129,3.595505991289693e-05,0.1241758791038791,2.7213879793622115e-07,37.062593270926605,0.006575953850824701,0.038903891565908365,0.04675061005218976,0.34226776607257825,0.5361111111111111,1.5845688749421947,1.2048081104304778,-0.9597386782289411,2.7492037054983296,1.1071428571428574,-0.36271739215930354
8,23.354567701970378,22.472076719614765,0.4317606531894736,0.8393151255504739,0.0932357866002962,1.2792604293526109,0.010717965944124002,0.09317133844707962,0.932486463578478,0.10041622038810484,2.147324623600129e-05,0.12845880376758187,2.2001206406117893e-07,18.189395095645096,0.023425490185363326,0.06194640259282078,0.1498057991079201,0.5784506106139341,0.5396825396825397,1.5762899663081182,1.27960725097946,-0.982249938151506,2.913181461122513,0.8690476190476191,-0.36091030963407233
9,14.176991525388534,13.794802233384502,0.11226070206612349,0.37096326043528893,0.5350634872581335,1.2161254706505078,0.009322197940187996,0.5350023713432713,0.905965631455183,0.10035577589465726,1.2311435514880765e-05,0.12204454699133015,1.0819912503989172e-07,11.867084690001356,0.04106959118478346,0.06251908034089851,0.29500793567658995,0.5602414139738262,0.5396825396825397,1.6287914663251455,0.9618560804032972,-0.9733234818849844,3.3941759595033565,0.8547619047619048,-0.2485212334275343
10,10.497208829800929,10.132734140609541,0.08906453755353727,0.3555682202019999,0.5744914985115678,1.1705874854708853,0.0077286206492333575,0.5744327108331153,0.9300009297026742,0.10034061554939516,9.639032425418977e-06,0.11745603668854897,7.420511547729003e-08,7.526920851139601,0.04157178038454894,0.06901148746048523,0.30963284322700524,0.6107863618894469,0.5384920634920635,1.7908553984450335,1.1926417680006163,-0.9424242628231811,3.154021706483535,0.7563492063492064,-0.31685692710177205
