gross_mean_daily,net_mean_daily,gross_sharpe,net_sharpe,net_sortino,net_ann_return,max_drawdown,calmar,avg_turnover,median_turnover,avg_holdings,final_equity,cost_bps,topk
0.01978646125675807,0.01978646125675807,2.0736396205243657,2.0736396205243657,7.35080164812498,20.555000894753842,-0.5227553920835747,39.32049521820776,1.193103448275862,1.2,5.0,2.8866330988271556,0.0,5
0.0169446209830197,0.0169446209830197,2.965001078109155,2.965001078109155,7.513891320342793,28.376939522735135,-0.38788743946570947,73.15766543446064,1.2367816091954025,1.2000000000000002,10.0,3.2122680996221513,0.0,10
0.01978646125675807,0.01918990953262014,2.0736396205243657,2.011554907021343,7.074454587768183,17.57912979732811,-0.5304857142037968,33.137800560151554,1.193103448275862,1.2,5.0,2.742305919563501,5.0,5
0.0169446209830197,0.016326230178422,2.965001078109155,2.8568755550169542,7.231722497534653,24.180508268657583,-0.3971762300168815,60.881055917089846,1.2367816091954025,1.2000000000000002,10.0,3.0457961723133717,5.0,10
0.01978646125675807,0.01859335780848221,2.0736396205243657,1.9494355086504442,6.848156279530327,15.012321452552953,-0.5380966105055383,27.89893331314813,1.193103448275862,1.2,5.0,2.6050946582958447,10.0,5
0.0169446209830197,0.0157078393738243,2.965001078109155,2.7487203939950606,6.94981758312956,20.581105037582482,-0.40633093894324146,50.65109019524284,1.2367816091954025,1.2000000000000002,10.0,2.887839521762556,10.0,10
0.01978646125675807,0.017996806084344282,2.0736396205243657,1.8872821495269938,6.621940524255652,12.798591538479123,-0.5455898371877875,23.458266019809486,1.193103448275862,1.2,5.0,2.474653404807686,15.0,5
0.0169446209830197,0.015089448569226603,2.965001078109155,2.640538360914541,6.668220007371555,17.494135290254693,-0.41535340314540015,42.11867570539326,1.2367816091954025,1.2000000000000002,10.0,2.737968297643802,15.0,10
0.01978646125675807,0.01680370263606842,2.0736396205243657,1.762876456208513,6.096893508813377,9.243536931253491,-0.560230184171107,16.49953392802878,1.193103448275862,1.2,5.0,2.2327793750546765,25.0,5
0.0169446209830197,0.013852666960031195,2.965001078109155,2.424104753337428,5.98427806761341,12.577128131812506,-0.43300882614441516,29.045893229873318,1.2367816091954025,1.2000000000000002,10.0,2.4608687278836037,25.0,10
0.01978646125675807,0.01382094401537876,2.0736396205243657,1.4513190021612195,4.996746882653888,3.854382146492771,-0.5948901252696035,6.4791496492558025,1.193103448275862,1.2,5.0,1.72535943088293,50.0,5
0.0169446209830197,0.010760712937042689,2.965001078109155,1.8827444440024836,4.527653561255129,5.257235780872387,-0.4749571694301964,11.068862876979827,1.2367816091954025,1.2000000000000002,10.0,1.8833957423619054,50.0,10
