epoch,train_loss,train_reg_loss,train_rank_loss,train_net_loss,train_soft_gross,train_soft_turnover,train_soft_net,train_soft_concentration,valid_mse,valid_IC,valid_RIC,valid_ICIR,valid_RICIR,valid_prec_10,valid_top5_net_sharpe,valid_top5_avg_turnover,valid_top5_mdd
1,0.017468161701942115,0.01923490075514073,0.0008385337722437406,-0.0018505924670197036,0.001953125597670756,0.40110841180377876,0.0018633855358259736,0.1279306143386969,0.00937361255933151,0.025043848871939976,0.018942740704130406,0.2474720805147464,0.18432504845488915,0.5079365079365079,0.9826159192765328,0.6642857142857143,-0.2340710393838692
2,0.0019076297585097317,0.004916911024122021,0.0005623382491231078,-0.003065515114722198,0.0031109711406955014,0.3170658604153957,0.0030776726051093698,0.12157512825042185,0.01149571610414855,0.02437174761865205,0.018340385414606638,0.23708695658066084,0.17019414929037335,0.5107142857142857,1.4562141999051457,0.47222222222222227,-0.19301596258373765
3,0.00046252909956525105,0.004748875385534169,0.0005510041727157423,-0.004341446683561977,0.004391034096257795,0.3512586020814214,0.0043552200676753566,0.1377334717082212,0.006414735398252249,0.02742502174702982,0.023087008415829936,0.29235718173378794,0.2216217611510603,0.5162698412698411,2.247679424597292,0.5547619047619048,-0.17179903310241285
4,0.0006458701992193489,0.005366991510035822,0.00056384257070415,-0.00477750554467007,0.004831211716137241,0.35826805192294625,0.004795065387072493,0.1755983395980218,0.006864530258856711,0.027704695069692736,0.027745489862963255,0.25852416345672236,0.23186779412518504,0.5059523809523809,1.2637724211493906,0.5611111111111111,-0.19613289691440827
5,-0.0024516121471753797,0.0050634658206380094,0.0005405283430976655,-0.007569130790747098,0.007634578006872215,0.4046460056835369,0.0075939349263904115,0.24804161649867515,0.005062393437245322,0.030778413792817053,0.028079655505542887,0.29192729609899315,0.23920084786206822,0.5194444444444444,1.2372186310525433,0.6404761904761905,-0.19519089092033848
6,-0.00580837768848633,0.005387068742326134,0.000539751994880577,-0.011249421652059569,0.01132061920591671,0.43362387500407773,0.011277140694172074,0.27719091612018165,0.00447194480347854,0.030180314876915755,0.028052478365571884,0.2847453424683782,0.2370773714621546,0.4956349206349206,1.4528373210955907,0.6214285714285714,-0.25220641028821966
7,-0.006695453540384266,0.005165534148880004,0.0005287431714178465,-0.011913862036001503,0.011989243000936914,0.4652387429972331,0.011942646276789625,0.28784232420384304,0.003873885904373545,0.02629416315812607,0.02408529673016745,0.2626754396908745,0.21193383094528995,0.5087301587301587,0.8366086628843101,0.6150793650793651,-0.19773714241964102
8,-0.007695174527927176,0.005233897507738171,0.0005114449475218567,-0.012980216549173649,0.013069863063247868,0.5764784542616873,0.013012174686556702,0.3195810028749858,0.003495975873711011,0.018576606905886677,0.016969564252178854,0.2169673403791601,0.18031403993725903,0.5007936507936508,-0.29993834784626927,0.7166666666666668,-0.38215875139369815
9,-0.008988940361981607,0.005189352524403885,0.0005173017178045435,-0.014230023080693394,0.014337181247024215,0.6775654636934301,0.01426940661774859,0.3938355267556019,0.004481014480470928,0.030594697467920668,0.02821373167748263,0.30753062137883624,0.2508576892332468,0.5023809523809523,1.3723408883967914,0.6753968253968254,-0.3005257788411805
10,-0.012281432640707322,0.005554395031209129,0.0005158537980900587,-0.0178874130644354,0.018008565241354912,0.7417618671506012,0.01793438827612467,0.46975024700891604,0.004115963551516664,0.028791948980296248,0.02491076196617435,0.30543744763394537,0.2359395760284871,0.5111111111111111,0.19525953390331469,0.7134920634920635,-0.29031175948853283
11,-0.016571651304744788,0.005310591359817851,0.0004905973999632044,-0.021931302411792638,0.022067065992942426,0.8490359901473186,0.02198217114244078,0.5086877127783688,0.004401175238215585,0.024021514087812026,0.020817173575599552,0.2590927639442136,0.20024443199004668,0.5071428571428571,1.7649607193454129,0.8150793650793652,-0.16731082370640482
12,-0.019745381762638587,0.005458664472491757,0.0004931722837854239,-0.025253363482954375,0.025408612372101177,0.9579081819717873,0.025312838860911045,0.5947539936806189,0.005504876959621429,0.015056625689460925,0.013082505382615583,0.17383987103641382,0.1382986421952453,0.5095238095238094,1.038796311128668,0.7531746031746033,-0.19444577829102994
13,-0.02352648983863686,0.005804111877915676,0.0004905756824096111,-0.02937965911515995,0.02954220710035352,1.0239947454502307,0.029439830957311938,0.6017182739207685,0.006213516993438805,0.021803989952578196,0.020328963179495424,0.2317581550996867,0.2011984174472457,0.49603174603174605,0.6107669417775863,0.9103174603174604,-0.2679358569030226
14,-0.026741557873036663,0.0058756966416006655,0.00047942753719965096,-0.032665197225262975,0.032842009282378695,1.1100330771143243,0.03273103316291904,0.658359148119721,0.004139326513946621,0.011542306255860415,0.01203457313910927,0.1492319151614801,0.14227881154961403,0.49404761904761907,0.5095357427019266,0.8626984126984129,-0.18512555011297216
15,-0.030450910669468294,0.005810570331428804,0.00047845615001672223,-0.03630932654125138,0.036495512817050074,1.1749341272705516,0.03637804806017517,0.6872158955552967,0.005781374540269145,0.027492796030146167,0.027842818929754185,0.27207005736126577,0.2368808162882397,0.5115079365079366,1.7239962692697732,0.8706349206349208,-0.19019901669842443
16,-0.032025653427636656,0.005885152181144803,0.00047307189137476646,-0.03795811278530498,0.03815413882830644,1.2522435082734724,0.038028944994978185,0.7083219463836301,0.004625497662230065,0.021743384111047974,0.021384533380276984,0.23159540100616674,0.20214864329526336,0.5103174603174603,1.7836852595015735,0.8515873015873017,-0.220374685168915
17,-0.034180249718515,0.005678791349684517,0.00046007588467988615,-0.03990504863576388,0.0401080861947763,1.3051205776626875,0.03997760606238247,0.7255752647072202,0.004689618003293027,0.02456613236109761,0.0248093461736003,0.2583657913217538,0.22270039545171502,0.5134920634920636,1.2992826487330857,0.8150793650793652,-0.17869307743272123
18,-0.03794470360153355,0.005611465154435938,0.00045622482382994445,-0.04360179118250655,0.043812948129355364,1.361418302086488,0.043676839590905826,0.7504837383770988,0.004933971399659438,0.01765532804464877,0.02110894996690335,0.19677675464101524,0.20222009747671568,0.5027777777777778,0.2610154073722193,1.0198412698412698,-0.22486542799485787
