epoch,train_loss,train_reg_loss,train_rank_loss,train_net_loss,train_soft_gross,train_soft_turnover,train_soft_downside,train_soft_net,train_soft_concentration,train_alpha_eff,train_lambda_eff,train_turnover_penalty,train_downside_penalty_weighted,valid_mse,valid_IC,valid_RIC,valid_ICIR,valid_RICIR,valid_prec_10,valid_softmax_net_sharpe,valid_softmax_avg_turnover,valid_softmax_mdd,valid_top5_net_sharpe,valid_top5_avg_turnover,valid_top5_mdd
1,58908.04612553796,58907.29769727459,3.580514088346044,0.3906126007236339,0.5979373288006105,1.1097703430478074,0.013938515963939383,0.5960201792754053,0.9866327799856662,0.4493583885399071,0.23931613355069548,0.4541417799408516,0.0016900679943704056,934.4484466151133,0.005127139240763878,0.003806171593939458,0.08939834577461979,0.03930983102529488,0.5166666666666666,2.7575409171381087,1.3126279881450413,-0.6798913823130637,5.9650695234231925,1.4357142857142855,-0.40849973587028887
