metrics_path,run_dir,valid_backtest_softmax_gross_mean_daily,valid_backtest_softmax_net_mean_daily,valid_backtest_softmax_gross_sharpe,valid_backtest_softmax_net_sharpe,valid_backtest_softmax_net_sortino,valid_backtest_softmax_net_ann_return,valid_backtest_softmax_max_drawdown,valid_backtest_softmax_calmar,valid_backtest_softmax_avg_turnover,valid_backtest_softmax_median_turnover,valid_backtest_softmax_avg_holdings,valid_backtest_softmax_final_equity,valid_backtest_top5_gross_mean_daily,valid_backtest_top5_net_mean_daily,valid_backtest_top5_gross_sharpe,valid_backtest_top5_net_sharpe,valid_backtest_top5_net_sortino,valid_backtest_top5_net_ann_return,valid_backtest_top5_max_drawdown,valid_backtest_top5_calmar,valid_backtest_top5_avg_turnover,valid_backtest_top5_median_turnover,valid_backtest_top5_avg_holdings,valid_backtest_top5_final_equity,valid_backtest_top10_gross_mean_daily,valid_backtest_top10_net_mean_daily,valid_backtest_top10_gross_sharpe,valid_backtest_top10_net_sharpe,valid_backtest_top10_net_sortino,valid_backtest_top10_net_ann_return,valid_backtest_top10_max_drawdown,valid_backtest_top10_calmar,valid_backtest_top10_avg_turnover,valid_backtest_top10_median_turnover,valid_backtest_top10_avg_holdings,valid_backtest_top10_final_equity,test_backtest_softmax_gross_mean_daily,test_backtest_softmax_net_mean_daily,test_backtest_softmax_gross_sharpe,test_backtest_softmax_net_sharpe,test_backtest_softmax_net_sortino,test_backtest_softmax_net_ann_return,test_backtest_softmax_max_drawdown,test_backtest_softmax_calmar,test_backtest_softmax_avg_turnover,test_backtest_softmax_median_turnover,test_backtest_softmax_avg_holdings,test_backtest_softmax_final_equity,test_backtest_top5_gross_mean_daily,test_backtest_top5_net_mean_daily,test_backtest_top5_gross_sharpe,test_backtest_top5_net_sharpe,test_backtest_top5_net_sortino,test_backtest_top5_net_ann_return,test_backtest_top5_max_drawdown,test_backtest_top5_calmar,test_backtest_top5_avg_turnover,test_backtest_top5_median_turnover,test_backtest_top5_avg_holdings,test_backtest_top5_final_equity,test_backtest_top10_gross_mean_daily,test_backtest_top10_net_mean_daily,test_backtest_top10_gross_sharpe,test_backtest_top10_net_sharpe,test_backtest_top10_net_sortino,test_backtest_top10_net_ann_return,test_backtest_top10_max_drawdown,test_backtest_top10_calmar,test_backtest_top10_avg_turnover,test_backtest_top10_median_turnover,test_backtest_top10_avg_holdings,test_backtest_top10_final_equity,valid_prediction_metrics_mse,valid_prediction_metrics_IC,valid_prediction_metrics_RIC,valid_prediction_metrics_ICIR,valid_prediction_metrics_RICIR,valid_prediction_metrics_prec_10,test_prediction_metrics_mse,test_prediction_metrics_IC,test_prediction_metrics_RIC,test_prediction_metrics_ICIR,test_prediction_metrics_RICIR,test_prediction_metrics_prec_10
results/walkforward_crypto\fold0\wf10seed\seed0_seed0\metrics.json,results/walkforward_crypto\fold0\wf10seed\seed0_seed0,0.08067346607818324,0.07952150063841651,5.266427009484491,5.196504448365546,20.02555344498104,2121697.528646991,-0.7809434697219731,2716838.8121609217,0.7679769598444879,0.576609295041644,66.6984126984127,2121698.528646991,0.10223736227046233,0.10135521941331947,6.779720013294336,6.721854541509723,39.56280593545701,476279503.08476007,-0.2789438570196653,1707438579.8339176,0.5880952380952381,0.4,5.0,476279504.08476007,0.08513585899397172,0.08430490661301934,7.748605978454038,7.671563555709058,32.10893552669589,49111404.12658952,-0.33996421066367544,144460512.56563205,0.5539682539682541,0.4,10.0,49111405.12658952,0.006839240788688627,0.005801865715951837,1.4312641871518836,1.214778744053262,2.175930017355316,1.1333960705567319,-0.5085340748985847,2.2287514770382546,0.6915833818245286,0.35217155965643665,99.52380952380952,1.555816487922074,0.009804628637095053,0.00929646537178893,1.605899371544071,1.5231819797070036,3.458169611730953,2.802987740005558,-0.5300545133148504,5.288112202782632,0.3387755102040816,0.4,5.0,2.1797475914306785,0.013761133896075087,0.013340725732809783,2.4651717433970886,2.3904074191607183,5.238691907464904,10.857822811165867,-0.37514488356709563,28.943011851566343,0.2802721088435374,0.2,10.0,4.231583268552547,2.4973518476122645,0.030399313031268534,0.03877798358613919,0.29627301947222046,0.3048183011020228,0.5376984126984127,1.8816003564887493,0.011166450464250792,0.016604038584981835,0.15726033516572746,0.13298122671018103,0.4687074829931973
results/walkforward_crypto\fold0\wf10seed\seed1_seed1\metrics.json,results/walkforward_crypto\fold0\wf10seed\seed1_seed1,0.1938200670629218,0.19233167623905578,3.955465100397635,3.925462020609312,19.60389833990058,92598556.81783734,-0.9424242625933005,98255701.27294105,0.9922605492440267,1.0988739762950828,53.38492063492063,92598557.81783734,0.15451876011681479,0.15326280773586234,7.260743871073698,7.201795849681393,40.392460644967336,1829676408405.392,-0.3155769896482077,5797876487887.291,0.8373015873015873,0.8,5.0,1829676408406.392,0.10974749435285598,0.10866058959095122,8.832097966657484,8.744416411503577,34.03011036897947,6997698306.080024,-0.23361391507908724,29954115976.700623,0.7246031746031747,0.6000000000000001,10.0,6997698307.080024,0.008421017119824138,0.007199787418123398,1.0032589388198243,0.8580231986273125,1.6506803613667,-0.14582894352900533,-0.7582164580208707,-0.19233154594066976,0.8141531344671604,0.4237209979904059,72.21088435374149,0.9121532921406998,0.014082208786577108,0.013006698582495474,2.012838821764796,1.8594401873115387,4.160857736945439,5.893081083488978,-0.5193707237043348,11.346579263163129,0.7170068027210885,0.8,5.0,3.083716722058643,0.009338682984822783,0.00830194829094523,1.894312906002315,1.6829255364860418,2.6400014217100174,2.7806457360503294,-0.5330073199653693,5.216899715797107,0.691156462585034,0.6,10.0,2.1722684301616533,9.427192502713336,0.02247019345291276,0.021466559637709125,0.1671530181054787,0.19709405488321466,0.5337301587301587,38.78807634164777,0.0041741287255050935,0.005908132773453999,0.06015404021188147,0.05518454347751849,0.4755102040816327
results/walkforward_crypto\fold0\wf10seed\seed2_seed2\metrics.json,results/walkforward_crypto\fold0\wf10seed\seed2_seed2,0.1478470474072905,0.14633445137008505,3.769985013974475,3.731644828597237,18.201560051590285,22108219.76957153,-0.8999214921749064,24566831.62007433,1.0083973581369754,0.9719505944035298,46.6468253968254,22108220.76957153,0.22450066684950656,0.22318280970664942,7.211199463498376,7.169186005615997,53.76401416985884,7.56978477107427e+16,-0.40920922307226926,1.8498568322148726e+17,0.8785714285714286,0.8,5.0,7.56978477107427e+16,0.14609380395359473,0.14494380395359474,8.17360866420337,8.11007885837441,47.11648217413856,2903744398699.666,-0.23392478833011465,12413153900515.617,0.7666666666666667,0.6000000000000001,10.0,2903744398700.666,-0.006711449011984706,-0.00803309958202195,-1.6204250734149779,-1.9381508657444104,-3.0733638727416883,-0.9251998809179239,-0.840378638926183,-1.100932172787046,0.8811003800248285,0.4252769136269946,69.37414965986395,0.22034828198096246,0.00463879763390861,0.002963287429826975,0.9693234203191322,0.6193097302717278,1.014100947242673,0.013640946748168403,-0.556021245488056,0.024533139441767778,1.1170068027210884,1.2,5.0,1.007934750078841,0.006823370759559026,0.0052539830044569845,1.4195014432920319,1.0925526513340296,1.7625756228495277,0.8054196095767054,-0.5199809957313362,1.5489404731847178,1.0462585034013607,1.0,10.0,1.4114665506216448,6.346010230124813,0.03252117383282661,0.0316330323449626,0.2332212535183945,0.28066251340091525,0.523015873015873,2.5284168956043955,-0.0031819031107522483,-0.0038250125636251787,-0.03920872427232372,-0.029162222570414294,0.47619047619047616
results/walkforward_crypto\fold0\wf10seed\seed3_seed3\metrics.json,results/walkforward_crypto\fold0\wf10seed\seed3_seed3,0.05575442242304965,0.055208307355313783,4.4906644070996755,4.449408804390017,11.271896847655308,25099.994173451574,-0.796592388502181,31509.206635297076,0.3640767118239085,0.1646990556912041,77.58333333333333,25100.994173451574,0.0996472984177585,0.0990675365129966,6.752080611334751,6.71214178585605,34.651598725829885,310711246.8257654,-0.2892607322288584,1074156330.9701557,0.3865079365079365,0.4,5.0,310711247.8257654,0.08058271900675366,0.0802172428162775,7.591019807816742,7.556356641129354,25.629668225419895,21052343.036397707,-0.3918389285649516,53727032.97613862,0.24365079365079367,0.2,10.0,21052344.036397707,0.012548868886832026,0.011948594017610734,2.177702564654063,2.073781661221739,3.413779958475516,6.081617293949173,-0.5778276199719722,10.524968145748451,0.40018324614752837,0.2921659854809081,116.02721088435374,3.1326407822342683,0.006008114467108099,0.005859134875271364,1.0000346929013078,0.9754238540519697,1.9489221594766122,0.5993268416798134,-0.5443555495606143,1.1009841677235939,0.09931972789115648,0.0,5.0,1.315113941994317,0.013670921131366032,0.013523982355855824,2.334991831546304,2.310650998216387,4.564335966008493,10.178766549007323,-0.4891654985881465,20.808431049133617,0.09795918367346938,0.0,10.0,4.088491512995738,3.0281604005562337,0.009991497856913929,0.03718042278116173,0.11067337676496027,0.3026198135545542,0.5373015873015873,3.0855450353218212,0.004502677695467782,0.02521409581494698,0.06444488816231049,0.21264033828367976,0.4734693877551022
results/walkforward_crypto\fold0\wf10seed\seed4_seed4\metrics.json,results/walkforward_crypto\fold0\wf10seed\seed4_seed4,1.2764945741509333,1.274335157696778,2.103649530212553,2.1000791254873374,116.30232955845054,1.682487968797558e+17,-0.9616301201881872,1.749620704961438e+17,1.439610969436632,1.9999999958462185,8.21031746031746,1.682487968797558e+17,0.386085139444959,0.3844720442068637,3.141609841593727,3.1284406752686555,91.16063586463356,2.5772762153975286e+18,-0.42134595313540313,6.116769832990854e+18,1.0753968253968254,1.2,5.0,2.5772762153975286e+18,0.22069468427707475,0.21935777951516996,3.5715258404373262,3.549809889462073,81.09812759114492,45668758490239.57,-0.23540535421675168,194000508790448.47,0.8912698412698412,0.8,10.0,45668758490240.57,0.04722845319928724,0.045298112091876834,1.9765849510900633,1.8961901742716805,8.10238333371483,33.31221456920444,-0.6137407419352379,54.27733942529317,1.286894071606929,1.9891330926038118,48.04761904761905,7.864632560083697,0.016465108205521155,0.01476510820552116,2.0057384172814148,1.7983991095299041,5.518347348767009,6.045725231232975,-0.5343012313368862,11.31519988470647,1.1333333333333333,1.2,5.0,3.12336922277179,0.015580913927760467,0.013893158825719648,2.6147105340433248,2.3319921234549463,5.622464776037759,10.815686863320424,-0.4217339810888727,25.645756207194438,1.125170068027211,1.2,10.0,4.222805392882558,953.7031610364944,0.00795777943099278,0.022180545164018933,0.08190603623033818,0.20318945265035435,0.5277777777777778,4091.8044072329785,0.002443597191745262,-0.006940068397572172,0.034902498603163835,-0.06496134668047265,0.4687074829931973
results/walkforward_crypto\fold0\wf10seed\seed5_seed5\metrics.json,results/walkforward_crypto\fold0\wf10seed\seed5_seed5,0.09220062808743153,0.09160998495908106,5.465152570695164,5.433553610847484,19.618725865196147,19870213.666156135,-0.806696120333021,24631596.91152186,0.3937620855669842,0.1842595260009237,78.41269841269842,19870214.666156135,0.11799780077559148,0.11748708648987718,7.40246228153857,7.371172462149109,46.22471360798226,11739361720.488905,-0.23790040043592453,49345699708.48539,0.3404761904761905,0.4,5.0,11739361721.488905,0.1394158500783147,0.13900632626879086,2.764236655605953,2.7562191011477184,48.32145483079488,2062462822.306862,-0.3538114598525507,5829270830.177618,0.27301587301587305,0.2,10.0,2062462823.306862,0.010718394786504536,0.010179947152870078,1.9412941698280646,1.8440683033152856,3.185877871349335,3.9913036293671187,-0.557712130198922,7.15656592933771,0.35896508908963787,0.3286415245748258,116.00680272108843,2.5544152240731095,0.0034693252009958936,0.003234631323444873,0.7709482814172016,0.7185613885226889,1.1233010367966907,0.18058727116755424,-0.6037095812901452,0.2991293773760138,0.15646258503401364,0.0,5.0,1.101684458643483,0.011912433221346427,0.01171447403767296,2.097576133984049,2.0626559699878193,3.855075219783124,6.460766877730411,-0.6362354398526974,10.154679341999664,0.13197278911564628,0.2,10.0,3.229413756009748,2.7354619242640075,0.021405397092612112,0.04550640818798662,0.1794474556445966,0.3652775423442037,0.5452380952380952,3.2168367346938775,0.003522477913079605,0.028286891791393487,0.05182105524504078,0.23497607026776263,0.4789115646258504
results/walkforward_crypto\fold0\wf10seed\seed6_seed6\metrics.json,results/walkforward_crypto\fold0\wf10seed\seed6_seed6,0.08123264704314959,0.07986321826429459,5.073279724884189,4.989887770969351,18.749319192611487,1406031.0166846581,-0.5299513501417497,2653132.2475278615,0.9129525192366629,0.8393047743836155,74.07539682539682,1406032.0166846581,0.10447884116838685,0.1033562221207678,6.79490091220085,6.722440958996548,35.23300162767685,666397396.8868672,-0.2706088188669702,2462585660.2700076,0.7484126984126985,0.8,5.0,666397397.8868672,0.12226223183768758,0.12132056517102092,3.052426134153496,3.028701090542355,49.634130747226216,428923704.0442745,-0.25167448067128595,1704279682.622216,0.6277777777777779,0.4,10.0,428923705.0442745,0.03433527167149309,0.03280212557583592,2.5524784636651447,2.4380829247096756,11.63904676780055,222.04217421402396,-0.39888975274857685,556.6504847103007,1.0220973971047798,0.9301891357979031,110.16326530612245,23.43648143724257,0.030787272908600904,0.029205640255539678,3.1517081784857437,2.988687731178384,8.606905139021388,158.85359418189262,-0.37776526625621065,420.5087348441752,1.054421768707483,1.2,5.0,19.297663826311556,0.01710159183294928,0.015609755098255398,2.90785194198431,2.653301482604041,5.822005185073758,17.874629386272236,-0.3774091240951378,47.36141297346858,0.9945578231292518,1.0,10.0,5.549609425715981,11.495334333876,-0.003922980829825191,0.031140439437735954,-0.030470090764007023,0.2579504331464594,0.5412698412698412,54.17222294900866,0.0008608557160037444,0.008801945272818178,0.012545195139893479,0.07313678443661142,0.47482993197278917
results/walkforward_crypto\fold0\wf10seed\seed7_seed7\metrics.json,results/walkforward_crypto\fold0\wf10seed\seed7_seed7,0.024799555279171652,0.023981747905963965,4.497398996219128,4.348813577782756,7.128759663675178,158.54338933560533,-0.5967860271467279,265.6620331634535,0.5452049154717951,0.2021434142044154,102.24603174603175,159.54338933560533,0.03295074518698259,0.0320805070917445,4.997841284515016,4.866853757120588,15.662635264938526,910.7682031214599,-0.3818223987112064,2385.3189498396596,0.5801587301587301,0.4,5.0,911.7682031214599,0.03329183381865733,0.03248826239008589,6.310887575947991,6.159445624627998,16.823682553325042,1448.2259018420548,-0.24301497888351087,5959.410026862179,0.5357142857142857,0.4,10.0,1449.2259018420548,0.0005925779587274459,0.00038927930997389624,0.11575650281668054,0.07605056555690567,0.13425808249236018,-0.4816109293401942,-0.6957320163279761,-0.6922362605668345,0.13553243250236785,0.08245723186939272,115.96598639455782,0.6816308500626665,0.0069255848237504206,0.0063806868645667454,1.0117742276817911,0.9320978248529447,2.658992204844002,0.6559654575671117,-0.5601435878005758,1.171066619081748,0.36326530612244895,0.4,5.0,1.3420846509888547,0.003283302399329246,0.0025649350523904726,0.6363167472329924,0.49702791651005224,0.915470145957786,-0.13358394385702088,-0.5805694411043696,-0.23009124214785578,0.4789115646258504,0.4,10.0,0.9197584509964833,4.203351817935151,-0.020147317413426145,-0.009622622500794214,-0.15129495336255402,-0.0781688900808364,0.49682539682539684,8.181240551776266,-0.0009171180840089345,-0.02762122601317807,-0.013227938763540717,-0.2554779891967608,0.4387755102040816
results/walkforward_crypto\fold0\wf10seed\seed8_seed8\metrics.json,results/walkforward_crypto\fold0\wf10seed\seed8_seed8,0.2507972022782191,0.2485005949731566,3.8974472226162313,3.8617644281446335,26.768807120177016,3850505048172.895,-0.8200288358050544,4695572740912.225,1.5310715367083583,1.9250613565087646,94.93650793650794,3850505048173.895,0.15818916481409345,0.15580940290933157,7.786028440661316,7.669617422303654,42.10900253362931,6519728467120.511,-0.28406425746287045,22951597379158.98,1.5865079365079366,1.6,5.0,6519728467121.511,0.10542744948665608,0.10319768758189418,8.692895338194841,8.508554418034123,35.66524002198268,2304902880.777999,-0.2997441280328018,7689568085.61093,1.4865079365079366,1.6,10.0,2304902881.777999,0.019356600650866713,0.017477642516485363,1.5625203940805898,1.4106170381956007,5.5540152595777545,5.201424940311281,-0.5665850137541848,9.180308010332867,1.252638756254228,1.3582273884035323,104.70748299319727,2.8992569265175057,0.014294723051439398,0.01210492713307205,1.984004057346958,1.679070549889832,3.2275424719526344,3.6458665459236057,-0.5714229946608212,6.3803287231751975,1.4598639455782312,1.6,5.0,2.449752781196571,0.009005850834832279,0.0069323814470771735,1.5759833141748583,1.2118686450143417,1.941198868834249,1.0362157671967624,-0.6118240671280277,1.6936498952373422,1.3823129251700683,1.6,10.0,1.5140743926640556,16.50919354565188,0.011361749618530748,0.03634374763768872,0.08604927680293009,0.31770417663017464,0.5365079365079365,17.841983908948194,-0.001726576892070962,0.00033244174057855844,-0.022577868265504324,0.002784472689915551,0.46598639455782315
results/walkforward_crypto\fold0\wf10seed\seed9_seed9\metrics.json,results/walkforward_crypto\fold0\wf10seed\seed9_seed9,0.39612421478844856,0.39420348749677653,4.989870010173101,4.965423340817514,37.011550844920095,1.3559985465821714e+17,-0.9217740338855636,1.4710747935312797e+17,1.2804848611146864,1.8932425594242384,66.21031746031746,1.3559985465821714e+17,0.19285809928819547,0.19144738500248118,7.652109622397433,7.596675156300249,42.88910300158853,865177061885183.0,-0.4533659433841706,1908341538460347.0,0.9404761904761905,0.8,5.0,865177061885184.0,0.12255207877751241,0.12123779306322667,8.504369802749347,8.412471299405372,36.90705252793126,51406116381.215576,-0.2576296112601535,199534968552.6107,0.8761904761904762,0.8,10.0,51406116382.215576,0.03649597264863592,0.03537193005481899,2.9211080737512085,2.834122388880022,7.759208669632755,208.8680498695238,-0.6451713984518181,323.74040506198673,0.7493617292112793,0.48307808203393393,111.22448979591837,22.61875470279524,0.03252619559827917,0.030748644577871003,3.743967570226221,3.5408793175940225,11.003652579306415,360.85656574008,-0.49547719060444495,728.3010652803891,1.185034013605442,1.2,5.0,31.079899084684147,0.019009646865594493,0.017276993804370002,3.127803969055567,2.8430346512234075,6.052944984162078,25.460249161315485,-0.65302882007328,38.98794108109878,1.1551020408163266,1.2000000000000002,10.0,6.7584399413569045,45.41313932980599,0.007528647251243953,0.010124510783979359,0.06112371788662868,0.08249831936866112,0.5067460317460317,188.24867724867724,0.0008351435293241616,0.002509668393290343,0.01213541646814612,0.022844713601039984,0.4714285714285713
