epoch,train_loss,train_reg_loss,train_rank_loss,train_net_loss,train_soft_gross,train_soft_turnover,train_soft_net,train_soft_concentration,valid_mse,valid_IC,valid_RIC,valid_ICIR,valid_RICIR,valid_prec_10,valid_top5_net_sharpe,valid_top5_avg_turnover,valid_top5_mdd
1,0.021687842620775808,0.028340817533584462,0.0011479798705172348,-0.0013535546133081535,0.0018657874323842996,0.4856971845761691,0.001380090239832203,0.2653562154351872,0.01248952022480659,0.008675899222613314,0.008384274244302476,0.10634184626697255,0.09746155867667086,0.5071428571428571,0.9940334592849086,0.7007936507936509,-0.2545650726452071
2,-0.00867877597259861,0.010068569526806272,0.0008213986976172876,-0.0037658970740122835,0.004215149208136387,0.4197943797387374,0.003795354807201924,0.29457754530531755,0.011646703806538579,0.02024170012309479,0.012218249693140571,0.22568540226978148,0.13089420134012986,0.5178571428571429,1.438176653904636,0.6626984126984127,-0.20835021791192931
3,-0.017066182165935233,0.010709335355440507,0.0008463522312357216,-0.005572030577833494,0.006155273298630876,0.5485216684583508,0.005606751602229181,0.34721050563542094,0.007164127574718221,0.010887882366141495,0.010957927468090638,0.12437332391281308,0.1144336726380727,0.5103174603174604,1.3560965939856546,0.6150793650793651,-0.25074664036133987
4,-0.03438895822068475,0.011947620570080707,0.0008979830693459843,-0.009285275363794967,0.009950620739394338,0.6209501148854352,0.009329670562254318,0.4439523339850476,0.011417857015996721,0.009492147366365363,0.01115881726645262,0.10001087529292052,0.11562791622628234,0.5027777777777779,1.1999211547844244,0.6880952380952381,-0.19917601338192858
5,-0.057248977013561575,0.01254828089999186,0.0008629297269697024,-0.013976710163129806,0.01478099483565775,0.7504220872891738,0.014030572728645623,0.5386248364382284,0.008548885039198522,0.019115898430866855,0.02081993756596588,0.19352536836371337,0.1936574507746562,0.5107142857142857,1.8069629064374717,0.838888888888889,-0.17774310720674802
6,-0.06165829423557011,0.01219893235027337,0.0008379041730124201,-0.01478820340330089,0.015605575250643794,0.7615151658193908,0.014844060034217389,0.5585658379128782,0.014623497078267388,0.020191078858058115,0.023206321581986242,0.22636684043873262,0.22070030646734304,0.4996031746031746,1.2562582021595503,0.9023809523809524,-0.27495780811902004
7,-0.0835257253760623,0.01117124526094444,0.0007615750182397991,-0.018954625590860717,0.019909013353626014,0.8944855747429036,0.0190145277539921,0.5990220068708515,0.007973791643707033,0.023637589256614282,0.02200043317226843,0.24973664493805015,0.20293453133866196,0.5091269841269842,1.8911979671910815,0.996031746031746,-0.1868935031808504
8,-0.10304172263587699,0.011303691836577413,0.0007578806825001044,-0.02288424055654645,0.023916274886824632,0.9707730265752915,0.0229455018335354,0.6126124313554249,0.009194838915682235,0.02333936557134035,0.022931210020457084,0.26511013401898603,0.2155888207283794,0.5015873015873016,1.0878514884914257,0.8531746031746033,-0.2058669688784549
9,-0.11746918875912858,0.011164385840498113,0.0007641718550223379,-0.02574199844626934,0.026890082175904773,1.0830039732764054,0.02580707816954158,0.650796250396446,0.006551499786996346,0.016042356881424035,0.01592316688840879,0.1580912172982987,0.13839852046763426,0.5115079365079365,1.126448718620027,0.9198412698412699,-0.18816149691049167
10,-0.13757280253591267,0.011067054970378711,0.0007407382961261917,-0.02974278634984158,0.030951192352074792,1.1397112197796253,0.029811481112060514,0.6869463397328415,0.006987787235823072,0.01906191817670353,0.01934101395038563,0.1934529518708445,0.16701776516530514,0.4952380952380952,1.191812108571977,1.084920634920635,-0.2515127847666043
11,-0.1564863679084197,0.010805399730373677,0.0007162419591819541,-0.03347267829615432,0.034733464061633794,1.190048046412905,0.03354341604108167,0.7073770416897369,0.006907707138284945,0.014522519878094328,0.01890609380604537,0.15311419716149546,0.17174847130355442,0.501984126984127,0.6738755131654726,1.245238095238095,-0.27198234550961353
12,-0.1689039414676183,0.011197539804994154,0.0007113655940220515,-0.03603452371718123,0.037371770517436106,1.2633396283142149,0.036108430901328356,0.7390717561935654,0.007665203190619261,0.018480844744136672,0.022894713238481544,0.1953357676374094,0.19904918713214556,0.5079365079365079,0.6109350537410647,1.0960317460317461,-0.295196123920781
13,-0.18530264351944867,0.010353671309122866,0.0006952467207353235,-0.039145167937071214,0.040551733620515035,1.3299500560769757,0.03922178346185467,0.7661556907879138,0.006047811890874134,0.01569936129136089,0.018617764992690616,0.17673147904879108,0.17174452219703365,0.4932539682539682,0.6805122423001876,1.0896825396825398,-0.2934620620995918
14,-0.2046221953181147,0.009974515646054232,0.0006705974262503504,-0.042932754086049914,0.04435668195881154,1.342791406785428,0.043013890553029836,0.8113643011216678,0.0075883513154681595,0.024505608416766394,0.026686631372740167,0.2521569465029605,0.22514786773859566,0.49563492063492054,0.5653471599308925,1.081746031746032,-0.2445393505771858
15,-0.22387750193703215,0.00953374196385109,0.0006580312206957338,-0.04669540948545201,0.04817144249027367,1.3923117981563324,0.046779130624899815,0.837210999424821,0.006741365149616789,0.019828179943585104,0.021709049770763,0.21870900316525674,0.19524372819016245,0.5095238095238096,1.6047333423693615,1.1595238095238094,-0.20668588123702547
16,-0.22926305337066485,0.009190792700502317,0.000637869408859154,-0.04770352647071893,0.04919204490831605,1.401474327968217,0.04779057048927407,0.8704403457653432,0.007345397830933102,0.022952854316521568,0.02395607560575932,0.24631862625880072,0.2098210175964951,0.5043650793650793,1.1704745762292406,1.2785714285714287,-0.18893427137004237
17,-0.24217691016572251,0.009265343302143486,0.0006335589382640162,-0.05030112191657158,0.05181362853762014,1.4248747477901638,0.05038875362582543,0.8763155629399006,0.007099478399230018,0.02112599576308521,0.023879285065001612,0.22827245230245446,0.20832623293114982,0.503968253968254,0.8866493184326033,1.1087301587301586,-0.18109364815073425
18,-0.2489180823718827,0.008804748783743864,0.0006140071031483319,-0.05155684623901293,0.05307890130847621,1.4325421798155564,0.05164635906670859,0.8951284402062664,0.006788095834462529,0.023265637600149294,0.025988112849490066,0.24516590322799497,0.22659648920374484,0.5047619047619047,1.0854610286093502,1.1611111111111114,-0.18799517124115595
19,-0.24981242392080005,0.008928636168255597,0.0006107731988556004,-0.051760427489156234,0.05330379791511162,1.4531592708774312,0.051850638683567554,0.9021105473788732,0.0057025644069493295,0.020162334748601313,0.019177954345012415,0.24066519286313814,0.1853874352715933,0.5075396825396825,1.5407845185720122,1.1944444444444444,-0.14741366823707214
20,-0.25168644593135026,0.00827384285779821,0.0005874849883430462,-0.05200380736130535,0.05355910122793982,1.4645952391902515,0.05209450592897279,0.9069858967131507,0.005804268168096683,0.02344237507605327,0.026039692842772532,0.25583186444589057,0.23062888116525154,0.49603174603174605,1.4335616115822896,1.2880952380952382,-0.15246424227862343
