epoch,train_loss,train_reg_loss,train_rank_loss,train_net_loss,train_soft_gross,train_soft_turnover,train_soft_net,train_soft_concentration,valid_mse,valid_IC,valid_RIC,valid_ICIR,valid_RICIR,valid_prec_10,valid_top5_net_sharpe,valid_top5_avg_turnover,valid_top5_mdd
1,0.027454822602197275,0.028338035033084453,0.0008616675072344889,-0.0009693796686295517,0.001451446735901865,0.4620821320328829,0.0009893645746971644,0.19984935657121242,0.010368405805044141,0.030733936969164214,0.02763542920207913,0.3062862442230143,0.23783532423470782,0.5214285714285714,2.7720614482961885,0.6214285714285716,-0.20347526979236052
2,0.0030580356275046092,0.005159138524558748,0.0005144640300116137,-0.0021525493081729083,0.0025271868379727618,0.35395115535534016,0.0021732356676865665,0.20686357304299677,0.010057520658795442,0.029010274742035578,0.026217238802794477,0.2984693395009633,0.24406059080949555,0.5095238095238096,2.024853042422527,0.5547619047619048,-0.20127435877686406
3,0.0013301220925436732,0.004116068971799561,0.0004633921078788557,-0.0028322860893535405,0.00316287995581759,0.3140247423804893,0.002848855172743316,0.1656906457784636,0.0043977813683218235,0.023194317776413672,0.01859103402315739,0.22485042171594627,0.15967717179657237,0.5063492063492063,2.0459484078356467,0.6071428571428571,-0.2181023640157942
4,0.00046290924884315985,0.0038584737398196013,0.00045329200548695626,-0.003440893694147923,0.0038363619990795504,0.378160305625396,0.0034582016522452593,0.17307932113338187,0.007159457552624576,0.020700305691053442,0.01753078094320494,0.18460709007135365,0.1427068753127042,0.4948412698412698,1.7916122410725481,0.41984126984126985,-0.19757463144864706
5,0.00020803924008096393,0.004047127573505497,0.00045273426398666374,-0.0038843617648765486,0.004269577522948541,0.3647639283015574,0.003904813592187664,0.20451783731523146,0.006375327951599429,0.021631480300413255,0.02307677360099207,0.21391770089862705,0.20283118976143666,0.4932539682539682,1.1522585462637516,0.6023809523809525,-0.2960874125414886
6,-0.0032651482293117994,0.004475073404279789,0.00048162949195200877,-0.007788384590064714,0.008231293070649199,0.4166580396469447,0.007814634980880057,0.262503504312937,0.004855989503873303,0.02309540687499535,0.0237449493244507,0.24125269731984597,0.2089210377919836,0.49920634920634915,1.2132117524892412,0.6452380952380953,-0.23519776563696004
7,-0.0015933637122617329,0.004577513972322481,0.000470104674781937,-0.006217888136180173,0.006690200657446956,0.4405103080828524,0.006249690350361217,0.3180217754377392,0.00566231253881102,0.0194453376514046,0.020893364824099335,0.2237513444446535,0.21016667636932299,0.49007936507936506,1.340210916502703,0.6103174603174604,-0.24944665255506848
8,-0.0021052615118458415,0.004173487764893326,0.0004572508749087983,-0.006324474375539491,0.006789720980050732,0.4402598244599126,0.006349461137242435,0.2498677442185392,0.0036550667379715083,0.026159479356804013,0.027606294545430662,0.24227641841428305,0.2295149836782465,0.5059523809523809,1.967107045580937,0.6706349206349206,-0.2576518430777278
9,-0.005444042402558733,0.0045420262675474376,0.00047187931279925555,-0.010033256618147347,0.010599657553290386,0.5321749892616938,0.010067482514175542,0.34225897777800424,0.013364762618516792,0.01439337624359024,0.01551006582546515,0.1897547328684505,0.15479907780374685,0.5138888888888888,1.5619917079549197,0.36269841269841274,-0.11833675188000814
10,-0.007129446202826158,0.004665727722788909,0.00045769485547459006,-0.011840943441259426,0.012397815740680655,0.5209233109625266,0.011876892409821488,0.359490175442015,0.007903094906227212,0.023057453018352606,0.020447208401855422,0.2478954850438724,0.17756142645829856,0.5015873015873016,2.265985470913816,0.5134920634920636,-0.0978705942603989
11,-0.008044683047400384,0.004626334848895518,0.00044876969762766306,-0.012715894865199074,0.013334859148887296,0.5765827523742547,0.01275827634956816,0.4238151002302451,0.003742520291553016,0.022757589943673644,0.027052632896829375,0.25311175764406013,0.237827360276883,0.49960317460317455,2.4038104100331545,0.6547619047619048,-0.11441519520456811
12,-0.010224800389354444,0.004664830082863871,0.0004522926859814057,-0.01493485981625388,0.015611342626246099,0.6325200064129468,0.014978822506613929,0.4396269878157024,0.008248678445151316,0.018986362229125735,0.021552253174533773,0.18447289803200725,0.1831514428385654,0.5134920634920636,1.0740128202527424,0.5785714285714286,-0.25138499228567746
13,-0.01176866257147914,0.00519988325438651,0.0004469748096763962,-0.01701324325491638,0.017720117337777286,0.6583692140688995,0.017061748066397913,0.4850483102428198,0.0034370817590854345,0.02167146134220316,0.027076286549973,0.23300538652302058,0.2369044570341307,0.5059523809523809,0.9324517203754916,0.7817460317460317,-0.1797245681562054
14,-0.011082328249137168,0.004828736820491031,0.00044340460804665485,-0.015955405534445213,0.01669359478316462,0.6914575264055787,0.016002137198724873,0.46731612805082035,0.004355448434380496,0.026550905189296373,0.029141891101535613,0.2585240995286903,0.2420175752663139,0.5111111111111112,1.9128445853501448,0.5563492063492063,-0.13804290238444616
15,-0.013002656480278568,0.005119175674406358,0.0004559287869818257,-0.018167425032206173,0.01897123501479458,0.7522145007900868,0.01821902054308904,0.5159541803904545,0.004415651307108863,0.024663844348910852,0.03090313565058604,0.2693881547592459,0.2923568539990888,0.5059523809523809,1.1988363349592075,0.6341269841269841,-0.20293338294487429
16,-0.015590987599303795,0.005094080596589609,0.0004342268758124634,-0.020728490857121917,0.021559891327652205,0.7784905008413723,0.02078140076344032,0.5290983597452223,0.0034998638301334856,0.02371869348699489,0.026149528836712104,0.254658344541009,0.22055739073414407,0.5051587301587301,1.1719977346704675,0.6547619047619049,-0.20598065534805032
