epoch,train_loss,train_reg_loss,train_rank_loss,train_net_loss,train_soft_gross,train_soft_turnover,train_soft_downside,train_soft_net,train_soft_concentration,train_alpha_eff,train_lambda_eff,train_turnover_penalty,train_downside_penalty_weighted,valid_mse,valid_IC,valid_RIC,valid_ICIR,valid_RICIR,valid_prec_10,valid_softmax_net_sharpe,valid_softmax_avg_turnover,valid_softmax_mdd,valid_top5_net_sharpe,valid_top5_avg_turnover,valid_top5_mdd
1,6636.9886816640055,6636.305305096411,2.1495529210855886,0.46843324568002453,0.5326275881493127,1.3538359089943675,0.009968235622704486,0.5287728990507011,0.9972061436983847,0.550470955141129,0.34132532919606856,0.7577522656684754,0.003475813494577648,1500.9713743047078,0.015481278429488024,0.07407109913198077,0.12235432242892576,0.7004858982730816,0.5198412698412699,1.141797266622554,0.7025887658266131,-0.9647404364607023,2.9308140984899556,0.8500000000000001,-0.3136474673274038
2,602.4051765395749,601.8888547801203,0.6681314563919459,0.4495078072913231,0.5288292133321048,1.4219530123511221,0.010373490260061702,0.5286264085080453,0.9781342171853589,0.1292791551159274,0.01365158942437941,0.1838964490215004,0.00011087994312753545,273.9416123999457,-0.00042342256008192925,0.003839675188797588,-0.003406299012354608,0.036288185070409755,0.5119047619047619,1.4817799913119416,0.9983514413850604,-0.8914246370361025,2.8342726948913075,1.134126984126984,-0.4973674345665321
3,230.6685496061079,230.197946154879,0.44140538870086593,0.42646265499173636,0.5165206762861645,1.4571865569532703,0.009172605685390614,0.5164323608840091,0.9428950151608836,0.10337022350680443,0.0014057559351767263,0.15073474839639361,1.2947966243501338e-05,95.14902998236332,-0.008141493281246437,-0.014601045478705187,-0.0986663695848624,-0.13884178589358426,0.5067460317460317,1.6485596702004095,1.6627321247921745,-0.9544755711199688,2.2653752115745456,1.4801587301587302,-0.5792327481838762
4,149.04061461648632,148.0585643016523,0.7337437408345361,0.9086758571046014,0.043825062131493744,1.3650415803918552,0.009562276434932725,0.04375129550564078,0.9524271512223829,0.1014065650201613,0.00048017001921130765,0.1384575481911042,4.537539790118885e-06,42.90720390720391,0.02407406349721524,0.03679740703811789,0.18272963019024147,0.344701932861811,0.5091269841269842,1.560941388091745,0.7112786953346363,-0.7853529243463266,2.8392914895557975,0.9912698412698413,-0.33388178989131057
5,78.38605298534516,77.9403418681314,0.27717786631997554,0.41799332294613123,0.5046585792445522,1.3308358866312024,0.0076177833170444215,0.504589482552385,0.9225828280612346,0.1008576423891129,0.00026911343297650737,0.13424035696673112,1.9766932923674576e-06,19.39911689390856,-0.011459473957379923,-0.0065430888485347345,-0.10984043181066455,-0.06205171205766202,0.5325396825396825,1.6038152872922191,1.5529575700245075,-0.8853772016022086,2.2829882217314483,1.5484126984126985,-0.42750942563453276
6,103.03336131678473,101.90447353009255,3.0760599911152835,0.8212811387354327,0.06634715659084368,1.2794855199085415,0.007413945910347213,0.06628166746208172,0.8875628046300863,0.10053937358240927,0.0001654824902934413,0.12864666779431339,1.165351711788674e-06,31.506488688780355,0.014858226494644744,0.03769486504888641,0.15387642910129784,0.3256439535680454,0.5166666666666666,1.9275632009030508,0.14681856137678603,-0.8554067507299439,2.79593854213486,0.7325396825396826,-0.3136474673274081
7,71.16307067102001,70.22879661417777,1.0136297343689347,0.8329113067097722,0.04308611830037265,1.3005227640718324,0.006195220687131435,0.043020053594667665,0.8759313585416925,0.10042931341355847,0.00012152656432121031,0.13061314569153995,7.581514361352038e-07,11.29129994234161,0.026685615898799874,0.05273095560456513,0.21628935211321648,0.44689322752301297,0.5361111111111112,1.5602039391032865,0.604794826344547,-0.9602133070989921,2.73929118625967,1.0182539682539684,-0.364894872957616
8,52.605411157877214,52.18361215528942,0.21555011279039807,0.4002439219684851,0.5123925178242652,1.2601464849740984,0.008277702988710648,0.5123285889750999,0.9125725102520759,0.1003202376827117,8.471608161926269e-05,0.12641717684349602,7.340897579672064e-07,6.038126081094831,0.03387250070325512,0.036368141001092896,0.22691006963127572,0.3113937898846982,0.5380952380952381,1.9209824875576993,1.1286916155420845,-0.785352924346289,2.7073609903649363,1.1150793650793651,-0.283383883358332
9,44.2256374493722,43.28620488369657,1.139055736146627,0.8255269746866918,0.07748046599520528,1.3043670671374439,0.005731003386596392,0.0774147152033525,0.902941689339857,0.10024443595640121,6.403692307010773e-05,0.13075988044001144,3.709744563127499e-07,7.675928575668159,0.02215569458135394,0.048795969888867946,0.18943799279479323,0.4196385974251136,0.5384920634920635,3.1125805083437648,0.8644564641155085,-0.8292836483085171,2.820711971507526,1.0833333333333333,-0.34060818335724874
10,31.58490809317558,30.66593731771554,0.809153121929135,0.8380555096773371,0.06627500120567338,1.2434726996687793,0.006721327568178656,0.0662123470123183,0.9042678561542303,0.10021411526587702,4.909980681634718e-05,0.12461466472161101,3.4686691593841035e-07,12.617258513091846,0.013308879269389534,0.041135037670426616,0.13237618712238017,0.3413185402549607,0.5281746031746032,1.091733894671363,0.1634834578342001,-0.928064384148856,2.8824418092934914,0.676984126984127,-0.38957127020120663
