gross_mean_daily,net_mean_daily,gross_sharpe,net_sharpe,net_sortino,net_ann_return,max_drawdown,calmar,avg_turnover,median_turnover,avg_holdings,final_equity,cost_bps,topk
0.005009968848510956,0.005009968848510956,1.1856635061911807,1.1856635061911807,2.156457602620401,1.016339315967362,-0.13612429297552853,7.466259649499932,0.30370370370370375,0.4,5.0,1.0780324064369573,0.0,5
0.011037524369371735,0.011037524369371735,2.2398987722742154,2.2398987722742154,5.722805524568203,6.763944226561173,-0.1684564584720194,40.15247790362701,0.08148148148148149,0.0,10.0,1.2455637839058002,0.0,10
0.005009968848510956,0.004858116996659104,1.1856635061911807,1.1488899855216883,2.0863803702469266,0.938996584588986,-0.13666920240757452,6.870579238341074,0.30370370370370375,0.4,5.0,1.0735241682483057,5.0,5
0.011037524369371735,0.010996783628630998,2.2398987722742154,2.2307368203514666,5.689175086565734,6.680122865244355,-0.16845645847201984,39.65489317415663,0.08148148148148149,0.0,10.0,1.2441159992758972,5.0,10
0.005009968848510956,0.004706265144807252,1.1856635061911807,1.1121665984553575,2.0165979709171036,0.8646005413695537,-0.13721388298831405,6.301115619888747,0.30370370370370375,0.4,5.0,1.069033553094499,10.0,5
0.011037524369371735,0.010956042887890257,2.2398987722742154,2.221579004352661,5.65562486539587,6.597179683380853,-0.1684564584720205,39.16252153928214,0.08148148148148149,0.0,10.0,1.2426694282317456,10.0,10
0.005009968848510956,0.004554413292955402,1.1856635061911807,1.0754935703908592,1.947110665502225,0.7930396807939029,-0.13775833476574684,5.756745551089028,0.30370370370370375,0.4,5.0,1.064560496727289,15.0,5
0.011037524369371735,0.010915302147149517,2.2398987722742154,2.21242536273929,5.622155960142369,6.515105752405647,-0.16845645847202095,38.67530999679107,0.08148148148148149,0.0,10.0,1.2412240699946457,15.0,10
0.005009968848510956,0.004250709589251696,1.1856635061911807,1.0022994803507068,1.8090221817388732,0.6579982829669586,-0.1388465521026916,4.739032212161529,0.30370370370370375,0.4,5.0,1.0556668044480582,25.0,5
0.011037524369371735,0.010833820665668029,2.2398987722742154,2.1941307557442364,5.555466357466193,6.353530368515353,-0.16845645847202217,37.71615779001345,0.08148148148148149,0.0,10.0,1.238336988828702,25.0,10
0.005009968848510956,0.0034914503299924367,1.1856635061911807,0.8202108349315061,1.4689759000331442,0.3629741430227582,-0.1415630947471861,2.56404498409999,0.30370370370370375,0.4,5.0,1.033735396897757,50.0,5
0.011037524369371735,0.010630116961964328,2.2398987722742154,2.148469952558087,5.390237122931592,5.964195550967977,-0.16845645847202506,35.40496817415299,0.08148148148148149,0.0,10.0,1.2311404556013414,50.0,10
