gross_mean_daily,net_mean_daily,gross_sharpe,net_sharpe,net_sortino,net_ann_return,max_drawdown,calmar,avg_turnover,median_turnover,avg_holdings,final_equity,cost_bps,topk
0.015781274379912284,0.015781274379912284,2.410919218739934,2.410919218739934,7.223949911798709,15.493175680847028,-0.17634553745064319,87.85691945902236,0.5407407407407407,0.4,5.0,1.3502850494252143,0.0,5
0.009821095088409493,0.009821095088409493,2.1786346617866426,2.1786346617866426,5.0032218734387754,5.455121498234429,-0.207979274970037,26.229159126524046,0.4074074074074075,0.2,10.0,1.2211681640274619,0.0,10
0.015781274379912284,0.015510904009541913,2.410919218739934,2.370413101658584,7.099342038184413,14.422177579060772,-0.17818430715192468,80.93966191244384,0.5407407407407407,0.4,5.0,1.3406065129206677,5.0,5
0.009821095088409493,0.00961739138470579,2.1786346617866426,2.1328362929055014,4.892532216972703,5.131143433336594,-0.20854955888481597,24.603952464584076,0.4074074074074075,0.2,10.0,1.2144494537765331,5.0,10
0.015781274379912284,0.015240533639171541,2.410919218739934,2.329866202723792,6.974408579024176,13.420240887968065,-0.1800194073446244,74.54885606973563,0.5407407407407407,0.4,5.0,1.3309925562596228,10.0,5
0.009821095088409493,0.009413687681002085,2.1786346617866426,2.0870379121060916,4.781847658924101,4.823265454042026,-0.20911950685193048,23.064636707632115,0.4074074074074075,0.2,10.0,1.207764150265901,10.0,10
0.015781274379912284,0.014970163268801172,2.410919218739934,2.2892791717055068,6.8491689624173375,12.48294339344434,-0.18185084450050848,68.64385715481674,0.5407407407407407,0.4,5.0,1.3214427784526002,15.0,5
0.009821095088409493,0.009209983977298383,2.1786346617866426,2.0412412671575333,4.671190778097571,4.530695349526433,-0.2096891190274519,21.606726045292223,0.4074074074074075,0.2,10.0,1.2011121031454706,15.0,10
0.015781274379912284,0.014429422528060424,2.410919218739934,2.2079873294069143,6.597849541058267,10.78596532357894,-0.1855027555392097,58.14450190871136,0.5407407407407407,0.4,5.0,1.3025341670072048,25.0,5
0.009821095088409493,0.008802576569890976,2.1786346617866426,1.9496601585428914,4.450049227225362,3.988501044043911,-0.21082733662773445,18.9183296047971,0.4074074074074075,0.2,10.0,1.1879071797406597,25.0,10
0.015781274379912284,0.013077570676208579,2.410919218739934,2.0041015368853756,5.865364527571836,7.415093505769221,-0.19456888110547144,38.110377484833016,0.5407407407407407,0.4,5.0,1.2563581417133014,50.0,5
0.009821095088409493,0.007784058051372456,2.1786346617866426,1.720859373247564,3.8917432319851257,2.852433724145734,-0.21366701519023523,13.349902050125811,0.4074074074074075,0.2,10.0,1.1554664511090142,50.0,10
