gross_mean_daily,net_mean_daily,gross_sharpe,net_sharpe,net_sortino,net_ann_return,max_drawdown,calmar,avg_turnover,median_turnover,avg_holdings,final_equity,cost_bps,topk
0.02759975127000349,0.02759975127000349,2.679015949350821,2.679015949350821,10.57513609997475,102.55313221371334,-0.3326033409519117,308.3346424599875,0.7885057471264368,0.8,5.0,4.962621108357165,0.0,5
0.022754400509856866,0.022754400509856866,4.042338620926892,4.042338620926892,11.124987543338516,123.11957967967741,-0.23149947103023694,531.8352527166877,0.735632183908046,0.8,10.0,5.282912718936686,0.0,10
0.02759975127000349,0.027205498396440268,2.679015949350821,2.6407825723989253,10.43642734579566,92.87764593268206,-0.33493593307943437,277.2997363360761,0.7885057471264368,0.8,5.0,4.7973744018763655,5.0,5
0.022754400509856866,0.022386584417902845,4.042338620926892,3.9774929131545593,10.847608937328795,112.32745115199438,-0.23348157526229307,481.09770985279965,0.735632183908046,0.8,10.0,5.119584838077185,5.0,10
0.02759975127000349,0.026811245522877045,2.679015949350821,2.6025448062663226,10.297196684344012,84.10218567076942,-0.33726144112399137,249.36792474773475,0.7885057471264368,0.8,5.0,4.637554816622585,10.0,5
0.022754400509856866,0.02201876832594882,4.042338620926892,3.912617811021296,10.678691868106668,102.46962824820314,-0.2354594530211327,435.19012268567195,0.735632183908046,0.8,10.0,4.961239170931395,10.0,10
0.02759975127000349,0.02641699264931383,2.679015949350821,2.564302798908396,10.157449445193398,76.1434020801368,-0.3395798834641657,224.2282472776325,0.7885057471264368,0.8,5.0,4.48298657799055,15.0,5
0.022754400509856866,0.0216509522339948,4.042338620926892,3.847713954784432,10.509247657422486,93.46557712782833,-0.237433111460712,393.650138148067,0.735632183908046,0.8,10.0,4.807725784441976,15.0,10
0.02759975127000349,0.025628486902187397,2.679015949350821,2.4878066526328255,9.876427188814231,62.38018392419986,-0.3441956443464921,181.2346697252864,0.7885057471264368,0.8,5.0,4.188928932440535,25.0,5
0.022754400509856866,0.020915320050086752,4.042338620926892,3.717822547671872,10.168815170562175,77.73062148666435,-0.24136779895285598,322.04221865371807,0.735632183908046,0.8,10.0,4.514618244073148,25.0,10
0.02759975127000349,0.023657222534371306,2.679015949350821,2.29650243312318,9.023140905852859,37.746351756092785,-0.35561267557163556,106.14456218499703,0.7885057471264368,0.8,5.0,3.534416955969074,50.0,5
0.022754400509856866,0.01907623959031664,4.042338620926892,3.3926359002603856,9.197878492013896,48.89062559811599,-0.2511311786399034,194.681623614826,0.735632183908046,0.8,10.0,3.8567441362078823,50.0,10
