metric,n,mean,std,median,min,max
valid_backtest_top10_net_sortino,10,15.436120350737573,9.046352595269923,13.026926664685746,8.068584556141264,39.4945915226836
valid_backtest_top10_net_ann_return,10,6830809.26630643,21473483.552090526,14318.56212932061,388.6589769044367,67945174.164892
valid_backtest_top10_max_drawdown,10,-0.4824645695220117,0.052127328595220936,-0.48384173068900976,-0.5857798956680708,-0.40183294530670177
valid_backtest_top10_calmar,10,13473499.261513297,42335113.64019216,29714.120418498977,663.4897847774635,133960817.68379097
valid_backtest_top10_avg_turnover,10,0.36277777777777775,0.24646529758392427,0.30714285714285716,0.17222222222222222,0.9880952380952381
valid_backtest_top10_median_turnover,10,0.3,0.2538591035287969,0.2,0.2,1.0
valid_backtest_top10_avg_holdings,10,10.0,0.0,10.0,10.0,10.0
valid_backtest_top10_final_equity,10,6830810.26630643,21473483.552090526,14319.56212932061,389.6589769044367,67945175.164892
test_backtest_softmax_gross_mean_daily,10,0.020287276492633857,0.014750017248991465,0.019640179114543146,-0.002432252772698234,0.0423395386148715
test_backtest_softmax_net_mean_daily,10,0.01936413936646016,0.014799474268665945,0.018866337213352836,-0.003598681353045048,0.041309725853846804
test_backtest_softmax_gross_sharpe,10,2.6119254975688357,1.4687187268389816,3.1436735356100067,-0.6758660067235697,4.146580860671011
test_backtest_softmax_net_sharpe,10,2.453393779861341,1.525560224165983,3.051558772614851,-1.0028890818489846,3.9854325224265685
test_backtest_softmax_net_sortino,10,5.978203465322245,4.059263296343659,5.808583933864034,-1.276902433677837,13.390363479703346
test_backtest_softmax_net_ann_return,10,135.41457558979425,265.00493279401513,44.96069845455099,-0.7370823033557229,869.2273147574954
test_backtest_softmax_max_drawdown,10,-0.24040308414653003,0.08896685900888664,-0.20273945653380943,-0.3825554845891851,-0.14723256966895693
test_backtest_softmax_calmar,10,468.1808602668954,722.7474576057733,240.72991109783226,-2.4720657906507255,2272.491139796632
test_backtest_softmax_avg_turnover,10,0.6154247507824631,0.27171313069325564,0.6446154750417195,0.15437777971294586,1.1119530542509277
